"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B01001_001",228168,NA
"2","51550","Chesapeake city, Virginia","B01001_002",111436,103
"3","51550","Chesapeake city, Virginia","B01001_003",7419,40
"4","51550","Chesapeake city, Virginia","B01001_004",7950,442
"5","51550","Chesapeake city, Virginia","B01001_005",8363,449
"6","51550","Chesapeake city, Virginia","B01001_006",5328,23
"7","51550","Chesapeake city, Virginia","B01001_007",3326,87
"8","51550","Chesapeake city, Virginia","B01001_008",1561,253
"9","51550","Chesapeake city, Virginia","B01001_009",1561,308
"10","51550","Chesapeake city, Virginia","B01001_010",4746,370
"11","51550","Chesapeake city, Virginia","B01001_011",7893,40
"12","51550","Chesapeake city, Virginia","B01001_012",7564,40
"13","51550","Chesapeake city, Virginia","B01001_013",6775,453
"14","51550","Chesapeake city, Virginia","B01001_014",7944,448
"15","51550","Chesapeake city, Virginia","B01001_015",8485,36
"16","51550","Chesapeake city, Virginia","B01001_016",8846,50
"17","51550","Chesapeake city, Virginia","B01001_017",7395,410
"18","51550","Chesapeake city, Virginia","B01001_018",2392,356
"19","51550","Chesapeake city, Virginia","B01001_019",3007,331
"20","51550","Chesapeake city, Virginia","B01001_020",2016,228
"21","51550","Chesapeake city, Virginia","B01001_021",2203,259
"22","51550","Chesapeake city, Virginia","B01001_022",2707,276
"23","51550","Chesapeake city, Virginia","B01001_023",1893,189
"24","51550","Chesapeake city, Virginia","B01001_024",989,171
"25","51550","Chesapeake city, Virginia","B01001_025",1073,193
"26","51550","Chesapeake city, Virginia","B01001_026",116732,103
"27","51550","Chesapeake city, Virginia","B01001_027",7087,56
"28","51550","Chesapeake city, Virginia","B01001_028",7928,417
"29","51550","Chesapeake city, Virginia","B01001_029",7850,429
"30","51550","Chesapeake city, Virginia","B01001_030",5272,91
"31","51550","Chesapeake city, Virginia","B01001_031",2771,119
"32","51550","Chesapeake city, Virginia","B01001_032",1560,293
"33","51550","Chesapeake city, Virginia","B01001_033",1622,290
"34","51550","Chesapeake city, Virginia","B01001_034",4188,390
"35","51550","Chesapeake city, Virginia","B01001_035",7562,11
"36","51550","Chesapeake city, Virginia","B01001_036",7679,32
"37","51550","Chesapeake city, Virginia","B01001_037",7205,520
"38","51550","Chesapeake city, Virginia","B01001_038",8444,516
"39","51550","Chesapeake city, Virginia","B01001_039",9132,22
"40","51550","Chesapeake city, Virginia","B01001_040",9560,56
"41","51550","Chesapeake city, Virginia","B01001_041",7843,428
"42","51550","Chesapeake city, Virginia","B01001_042",2658,277
"43","51550","Chesapeake city, Virginia","B01001_043",3802,340
"44","51550","Chesapeake city, Virginia","B01001_044",2109,297
"45","51550","Chesapeake city, Virginia","B01001_045",2332,273
"46","51550","Chesapeake city, Virginia","B01001_046",3771,299
"47","51550","Chesapeake city, Virginia","B01001_047",2501,251
"48","51550","Chesapeake city, Virginia","B01001_048",1941,242
"49","51550","Chesapeake city, Virginia","B01001_049",1915,271
"50","51620","Franklin city, Virginia","B01001_001",8534,NA
"51","51620","Franklin city, Virginia","B01001_002",3863,90
"52","51620","Franklin city, Virginia","B01001_003",284,53
"53","51620","Franklin city, Virginia","B01001_004",321,104
"54","51620","Franklin city, Virginia","B01001_005",368,106
"55","51620","Franklin city, Virginia","B01001_006",146,38
"56","51620","Franklin city, Virginia","B01001_007",85,72
"57","51620","Franklin city, Virginia","B01001_008",16,20
"58","51620","Franklin city, Virginia","B01001_009",87,79
"59","51620","Franklin city, Virginia","B01001_010",166,99
"60","51620","Franklin city, Virginia","B01001_011",114,85
"61","51620","Franklin city, Virginia","B01001_012",276,156
"62","51620","Franklin city, Virginia","B01001_013",384,145
"63","51620","Franklin city, Virginia","B01001_014",101,76
"64","51620","Franklin city, Virginia","B01001_015",261,109
"65","51620","Franklin city, Virginia","B01001_016",173,68
"66","51620","Franklin city, Virginia","B01001_017",115,49
"67","51620","Franklin city, Virginia","B01001_018",172,61
"68","51620","Franklin city, Virginia","B01001_019",206,68
"69","51620","Franklin city, Virginia","B01001_020",83,54
"70","51620","Franklin city, Virginia","B01001_021",61,52
"71","51620","Franklin city, Virginia","B01001_022",170,62
"72","51620","Franklin city, Virginia","B01001_023",53,41
"73","51620","Franklin city, Virginia","B01001_024",82,53
"74","51620","Franklin city, Virginia","B01001_025",139,56
"75","51620","Franklin city, Virginia","B01001_026",4671,90
"76","51620","Franklin city, Virginia","B01001_027",321,79
"77","51620","Franklin city, Virginia","B01001_028",196,73
"78","51620","Franklin city, Virginia","B01001_029",334,85
"79","51620","Franklin city, Virginia","B01001_030",182,46
"80","51620","Franklin city, Virginia","B01001_031",160,87
"81","51620","Franklin city, Virginia","B01001_032",68,69
"82","51620","Franklin city, Virginia","B01001_033",57,50
"83","51620","Franklin city, Virginia","B01001_034",138,91
"84","51620","Franklin city, Virginia","B01001_035",260,59
"85","51620","Franklin city, Virginia","B01001_036",330,113
"86","51620","Franklin city, Virginia","B01001_037",246,98
"87","51620","Franklin city, Virginia","B01001_038",212,93
"88","51620","Franklin city, Virginia","B01001_039",331,115
"89","51620","Franklin city, Virginia","B01001_040",299,101
"90","51620","Franklin city, Virginia","B01001_041",286,90
"91","51620","Franklin city, Virginia","B01001_042",191,88
"92","51620","Franklin city, Virginia","B01001_043",182,70
"93","51620","Franklin city, Virginia","B01001_044",124,56
"94","51620","Franklin city, Virginia","B01001_045",52,38
"95","51620","Franklin city, Virginia","B01001_046",238,52
"96","51620","Franklin city, Virginia","B01001_047",68,50
"97","51620","Franklin city, Virginia","B01001_048",174,46
"98","51620","Franklin city, Virginia","B01001_049",222,59
"99","51650","Hampton city, Virginia","B01001_001",136904,NA
"100","51650","Hampton city, Virginia","B01001_002",65884,121
"101","51650","Hampton city, Virginia","B01001_003",4374,54
"102","51650","Hampton city, Virginia","B01001_004",4216,374
"103","51650","Hampton city, Virginia","B01001_005",4405,381
"104","51650","Hampton city, Virginia","B01001_006",2613,72
"105","51650","Hampton city, Virginia","B01001_007",2093,81
"106","51650","Hampton city, Virginia","B01001_008",1248,276
"107","51650","Hampton city, Virginia","B01001_009",1321,264
"108","51650","Hampton city, Virginia","B01001_010",3851,323
"109","51650","Hampton city, Virginia","B01001_011",5514,67
"110","51650","Hampton city, Virginia","B01001_012",4390,2
"111","51650","Hampton city, Virginia","B01001_013",3634,332
"112","51650","Hampton city, Virginia","B01001_014",3766,304
"113","51650","Hampton city, Virginia","B01001_015",4180,59
"114","51650","Hampton city, Virginia","B01001_016",4952,106
"115","51650","Hampton city, Virginia","B01001_017",4379,308
"116","51650","Hampton city, Virginia","B01001_018",1516,236
"117","51650","Hampton city, Virginia","B01001_019",2114,264
"118","51650","Hampton city, Virginia","B01001_020",989,191
"119","51650","Hampton city, Virginia","B01001_021",1648,204
"120","51650","Hampton city, Virginia","B01001_022",1796,198
"121","51650","Hampton city, Virginia","B01001_023",1426,189
"122","51650","Hampton city, Virginia","B01001_024",802,175
"123","51650","Hampton city, Virginia","B01001_025",657,165
