"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B01001_001",225597,NA
"2","51550","Chesapeake city, Virginia","B01001_002",109875,103
"3","51550","Chesapeake city, Virginia","B01001_003",7377,44
"4","51550","Chesapeake city, Virginia","B01001_004",8096,460
"5","51550","Chesapeake city, Virginia","B01001_005",8158,468
"6","51550","Chesapeake city, Virginia","B01001_006",5397,24
"7","51550","Chesapeake city, Virginia","B01001_007",3396,103
"8","51550","Chesapeake city, Virginia","B01001_008",1565,311
"9","51550","Chesapeake city, Virginia","B01001_009",1442,274
"10","51550","Chesapeake city, Virginia","B01001_010",4603,349
"11","51550","Chesapeake city, Virginia","B01001_011",7576,51
"12","51550","Chesapeake city, Virginia","B01001_012",7147,30
"13","51550","Chesapeake city, Virginia","B01001_013",7123,435
"14","51550","Chesapeake city, Virginia","B01001_014",7613,434
"15","51550","Chesapeake city, Virginia","B01001_015",8831,42
"16","51550","Chesapeake city, Virginia","B01001_016",8773,51
"17","51550","Chesapeake city, Virginia","B01001_017",7085,357
"18","51550","Chesapeake city, Virginia","B01001_018",2350,287
"19","51550","Chesapeake city, Virginia","B01001_019",2938,344
"20","51550","Chesapeake city, Virginia","B01001_020",1865,238
"21","51550","Chesapeake city, Virginia","B01001_021",2233,233
"22","51550","Chesapeake city, Virginia","B01001_022",2449,280
"23","51550","Chesapeake city, Virginia","B01001_023",1925,213
"24","51550","Chesapeake city, Virginia","B01001_024",1060,176
"25","51550","Chesapeake city, Virginia","B01001_025",873,164
"26","51550","Chesapeake city, Virginia","B01001_026",115722,103
"27","51550","Chesapeake city, Virginia","B01001_027",7055,56
"28","51550","Chesapeake city, Virginia","B01001_028",8218,517
"29","51550","Chesapeake city, Virginia","B01001_029",7657,501
"30","51550","Chesapeake city, Virginia","B01001_030",5354,130
"31","51550","Chesapeake city, Virginia","B01001_031",2776,92
"32","51550","Chesapeake city, Virginia","B01001_032",1590,273
"33","51550","Chesapeake city, Virginia","B01001_033",1561,243
"34","51550","Chesapeake city, Virginia","B01001_034",4022,317
"35","51550","Chesapeake city, Virginia","B01001_035",7401,78
"36","51550","Chesapeake city, Virginia","B01001_036",7426,33
"37","51550","Chesapeake city, Virginia","B01001_037",7248,462
"38","51550","Chesapeake city, Virginia","B01001_038",8541,476
"39","51550","Chesapeake city, Virginia","B01001_039",9516,32
"40","51550","Chesapeake city, Virginia","B01001_040",9455,63
"41","51550","Chesapeake city, Virginia","B01001_041",7332,387
"42","51550","Chesapeake city, Virginia","B01001_042",2731,342
"43","51550","Chesapeake city, Virginia","B01001_043",3789,330
"44","51550","Chesapeake city, Virginia","B01001_044",2051,226
"45","51550","Chesapeake city, Virginia","B01001_045",2369,242
"46","51550","Chesapeake city, Virginia","B01001_046",3345,242
"47","51550","Chesapeake city, Virginia","B01001_047",2447,258
"48","51550","Chesapeake city, Virginia","B01001_048",1911,233
"49","51550","Chesapeake city, Virginia","B01001_049",1927,230
