"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","B01001_001",8256630,NA
"2","51","Virginia","B01001_002",4060948,1390
"3","51","Virginia","B01001_003",262278,760
"4","51","Virginia","B01001_004",264413,2635
"5","51","Virginia","B01001_005",266247,2746
"6","51","Virginia","B01001_006",160174,750
"7","51","Virginia","B01001_007",119511,1163
"8","51","Virginia","B01001_008",64073,1911
"9","51","Virginia","B01001_009",64700,2066
"10","51","Virginia","B01001_010",175833,2705
"11","51","Virginia","B01001_011",296682,1310
"12","51","Virginia","B01001_012",286536,898
"13","51","Virginia","B01001_013",264490,3025
"14","51","Virginia","B01001_014",278474,2880
"15","51","Virginia","B01001_015",286793,897
"16","51","Virginia","B01001_016",296096,679
"17","51","Virginia","B01001_017",262954,2274
"18","51","Virginia","B01001_018",96890,2141
"19","51","Virginia","B01001_019",131831,1970
"20","51","Virginia","B01001_020",79478,1474
"21","51","Virginia","B01001_021",99020,1449
"22","51","Virginia","B01001_022",123597,1715
"23","51","Virginia","B01001_023",82281,1143
"24","51","Virginia","B01001_024",55037,1158
"25","51","Virginia","B01001_025",43560,955
"26","51","Virginia","B01001_026",4195682,1389
"27","51","Virginia","B01001_027",250000,701
"28","51","Virginia","B01001_028",256891,2518
"29","51","Virginia","B01001_029",251516,2394
"30","51","Virginia","B01001_030",153149,666
"31","51","Virginia","B01001_031",114449,1264
"32","51","Virginia","B01001_032",58668,1979
"33","51","Virginia","B01001_033",60679,1853
"34","51","Virginia","B01001_034",167676,2200
"35","51","Virginia","B01001_035",287052,871
"36","51","Virginia","B01001_036",283804,838
"37","51","Virginia","B01001_037",265951,2652
"38","51","Virginia","B01001_038",286095,2685
"39","51","Virginia","B01001_039",297558,775
"40","51","Virginia","B01001_040",309898,704
"41","51","Virginia","B01001_041",283219,2189
"42","51","Virginia","B01001_042",105370,2043
"43","51","Virginia","B01001_043",145019,2027
"44","51","Virginia","B01001_044",86105,1627
"45","51","Virginia","B01001_045",110928,1847
"46","51","Virginia","B01001_046",146376,1735
"47","51","Virginia","B01001_047",103044,1357
"48","51","Virginia","B01001_048",80081,1594
"49","51","Virginia","B01001_049",92154,1579
