"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1903_C01_001",79421,735
"2","51550","Chesapeake city, Virginia","S1903_C01_002",65.3,0.6
"3","51550","Chesapeake city, Virginia","S1903_C01_003",29.4,0.6
"4","51550","Chesapeake city, Virginia","S1903_C01_004",0.3,0.1
"5","51550","Chesapeake city, Virginia","S1903_C01_005",2.5,0.2
"6","51550","Chesapeake city, Virginia","S1903_C01_006",0,0.1
"7","51550","Chesapeake city, Virginia","S1903_C01_007",0.6,0.2
"8","51550","Chesapeake city, Virginia","S1903_C01_008",1.8,0.3
"9","51550","Chesapeake city, Virginia","S1903_C01_009",3.9,0.4
"10","51550","Chesapeake city, Virginia","S1903_C01_010",62.8,0.6
"11","51550","Chesapeake city, Virginia","S1903_C01_011",2.9,0.4
"12","51550","Chesapeake city, Virginia","S1903_C01_012",34.7,0.7
"13","51550","Chesapeake city, Virginia","S1903_C01_013",43.7,0.7
"14","51550","Chesapeake city, Virginia","S1903_C01_014",18.6,0.5
"15","51550","Chesapeake city, Virginia","S1903_C01_015",59469,930
"16","51550","Chesapeake city, Virginia","S1903_C01_016",45.7,1
"17","51550","Chesapeake city, Virginia","S1903_C01_017",54.3,1
"18","51550","Chesapeake city, Virginia","S1903_C01_018",74.7,1.4
"19","51550","Chesapeake city, Virginia","S1903_C01_019",19.6,1.1
"20","51550","Chesapeake city, Virginia","S1903_C01_020",5.7,0.8
"21","51550","Chesapeake city, Virginia","S1903_C01_021",19952,815
"22","51550","Chesapeake city, Virginia","S1903_C01_022",56.6,2.6
"23","51550","Chesapeake city, Virginia","S1903_C01_023",50.9,2.6
"24","51550","Chesapeake city, Virginia","S1903_C01_024",5.6,1.3
"25","51550","Chesapeake city, Virginia","S1903_C01_025",43.4,2.6
"26","51550","Chesapeake city, Virginia","S1903_C01_026",32.6,1.9
"27","51550","Chesapeake city, Virginia","S1903_C01_027",10.8,1.8
"28","51550","Chesapeake city, Virginia","S1903_C01_028",31.4,NA
"29","51550","Chesapeake city, Virginia","S1903_C01_029",30.2,NA
"30","51550","Chesapeake city, Virginia","S1903_C01_030",32.5,NA
"31","51550","Chesapeake city, Virginia","S1903_C02_001",69743,1753
"32","51550","Chesapeake city, Virginia","S1903_C02_002",77127,1759
"33","51550","Chesapeake city, Virginia","S1903_C02_003",54183,2013
"34","51550","Chesapeake city, Virginia","S1903_C02_004",49750,8046
"35","51550","Chesapeake city, Virginia","S1903_C02_005",88052,10759
"36","51550","Chesapeake city, Virginia","S1903_C02_006",NA,NA
"37","51550","Chesapeake city, Virginia","S1903_C02_007",70870,28210
"38","51550","Chesapeake city, Virginia","S1903_C02_008",76500,8745
"39","51550","Chesapeake city, Virginia","S1903_C02_009",61458,12177
"40","51550","Chesapeake city, Virginia","S1903_C02_010",77848,1892
"41","51550","Chesapeake city, Virginia","S1903_C02_011",39129,2885
"42","51550","Chesapeake city, Virginia","S1903_C02_012",68955,2914
"43","51550","Chesapeake city, Virginia","S1903_C02_013",84102,3190
"44","51550","Chesapeake city, Virginia","S1903_C02_014",45537,2062
"45","51550","Chesapeake city, Virginia","S1903_C02_015",80767,1640
"46","51550","Chesapeake city, Virginia","S1903_C02_016",77395,3181
"47","51550","Chesapeake city, Virginia","S1903_C02_017",83011,2608
"48","51550","Chesapeake city, Virginia","S1903_C02_018",95425,1485
"49","51550","Chesapeake city, Virginia","S1903_C02_019",40357,1868
"50","51550","Chesapeake city, Virginia","S1903_C02_020",55715,4551
"51","51550","Chesapeake city, Virginia","S1903_C02_021",39563,2323
"52","51550","Chesapeake city, Virginia","S1903_C02_022",31787,2356
"53","51550","Chesapeake city, Virginia","S1903_C02_023",29978,2739
"54","51550","Chesapeake city, Virginia","S1903_C02_024",64505,18219
"55","51550","Chesapeake city, Virginia","S1903_C02_025",51206,2216
"56","51550","Chesapeake city, Virginia","S1903_C02_026",43135,4940
"57","51550","Chesapeake city, Virginia","S1903_C02_027",86250,6423
"58","51550","Chesapeake city, Virginia","S1903_C02_028",NA,NA
"59","51550","Chesapeake city, Virginia","S1903_C02_029",NA,NA
"60","51550","Chesapeake city, Virginia","S1903_C02_030",NA,NA
"61","51620","Franklin city, Virginia","S1903_C01_001",3551,179
"62","51620","Franklin city, Virginia","S1903_C01_002",43.3,3.4
"63","51620","Franklin city, Virginia","S1903_C01_003",54.3,3.3
"64","51620","Franklin city, Virginia","S1903_C01_004",0,1
"65","51620","Franklin city, Virginia","S1903_C01_005",1.6,1.5
"66","51620","Franklin city, Virginia","S1903_C01_006",0,1
"67","51620","Franklin city, Virginia","S1903_C01_007",0.4,0.6
