"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1903_C01_001",3151045,7497
"2","51","Virginia","S1903_C01_002",2255668,5977
"3","51","Virginia","S1903_C01_003",590176,3129
"4","51","Virginia","S1903_C01_004",8621,580
"5","51","Virginia","S1903_C01_005",168700,1851
"6","51","Virginia","S1903_C01_006",1841,292
"7","51","Virginia","S1903_C01_007",55426,1756
"8","51","Virginia","S1903_C01_008",70613,1955
"9","51","Virginia","S1903_C01_009",204880,2175
"10","51","Virginia","S1903_C01_010",2124497,5077
"11","51","Virginia","S1903_C01_011",106285,1878
"12","51","Virginia","S1903_C01_012",1034532,4299
"13","51","Virginia","S1903_C01_013",1233240,3765
"14","51","Virginia","S1903_C01_014",776988,3397
"15","51","Virginia","S1903_C01_015",2091934,8339
"16","51","Virginia","S1903_C01_016",888675,6478
"17","51","Virginia","S1903_C01_017",1203259,4786
"18","51","Virginia","S1903_C01_018",1586494,10529
"19","51","Virginia","S1903_C01_019",636104,7375
"20","51","Virginia","S1903_C01_020",367203,4070
"21","51","Virginia","S1903_C01_021",190043,2932
"22","51","Virginia","S1903_C01_022",138237,3547
"23","51","Virginia","S1903_C01_023",62528,2123
"24","51","Virginia","S1903_C01_024",970258,4818
"25","51","Virginia","S1903_C01_025",481568,5390
"26","51","Virginia","S1903_C01_026",391942,5307
"27","51","Virginia","S1903_C01_027",161402,2550
"28","51","Virginia","S1903_C01_028",57088,1542
"29","51","Virginia","S1903_C01_029",29676,1252
"30","51","Virginia","S1903_C01_030",273593,2951
"31","51","Virginia","S1903_C01_031",650976,5075
"32","51","Virginia","S1903_C01_032",926516,8191
"33","51","Virginia","S1903_C01_033",240849,3054
"34","51","Virginia","S1903_C01_034",1059111,5653
"35","51","Virginia","S1903_C01_035",583309,4113
"36","51","Virginia","S1903_C01_036",491822,4186
"37","51","Virginia","S1903_C01_037",91487,1861
"38","51","Virginia","S1903_C01_038",475802,4312
"39","51","Virginia","S1903_C01_039",363444,4036
"40","51","Virginia","S1903_C01_040",112358,2466
"41","51","Virginia","S1903_C02_001",3151045,7497
"42","51","Virginia","S1903_C02_002",71.6,0.1
"43","51","Virginia","S1903_C02_003",18.7,0.1
"44","51","Virginia","S1903_C02_004",0.3,0.1
"45","51","Virginia","S1903_C02_005",5.4,0.1
"46","51","Virginia","S1903_C02_006",0.1,0.1
"47","51","Virginia","S1903_C02_007",1.8,0.1
"48","51","Virginia","S1903_C02_008",2.2,0.1
"49","51","Virginia","S1903_C02_009",6.5,0.1
"50","51","Virginia","S1903_C02_010",67.4,0.1
"51","51","Virginia","S1903_C02_011",3.4,0.1
"52","51","Virginia","S1903_C02_012",32.8,0.1
"53","51","Virginia","S1903_C02_013",39.1,0.1
"54","51","Virginia","S1903_C02_014",24.7,0.1
"55","51","Virginia","S1903_C02_015",2091934,8339
"56","51","Virginia","S1903_C02_016",42.5,0.2
"57","51","Virginia","S1903_C02_017",57.5,0.2
"58","51","Virginia","S1903_C02_018",75.8,0.3
"59","51","Virginia","S1903_C02_019",30.4,0.3
"60","51","Virginia","S1903_C02_020",17.6,0.2
