"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1903_C01_001",3022739,8232
"2","51","Virginia","S1903_C01_002",73.3,0.1
"3","51","Virginia","S1903_C01_003",18.6,0.1
"4","51","Virginia","S1903_C01_004",0.3,0.1
"5","51","Virginia","S1903_C01_005",4.6,0.1
"6","51","Virginia","S1903_C01_006",0.1,0.1
"7","51","Virginia","S1903_C01_007",1.5,0.1
"8","51","Virginia","S1903_C01_008",1.6,0.1
"9","51","Virginia","S1903_C01_009",5.5,0.1
"10","51","Virginia","S1903_C01_010",69.8,0.1
"11","51","Virginia","S1903_C01_011",3.9,0.1
"12","51","Virginia","S1903_C01_012",34.8,0.1
"13","51","Virginia","S1903_C01_013",40.3,0.1
"14","51","Virginia","S1903_C01_014",21,0.1
"15","51","Virginia","S1903_C01_015",2037361,8148
"16","51","Virginia","S1903_C01_016",44.3,0.2
"17","51","Virginia","S1903_C01_017",55.7,0.2
"18","51","Virginia","S1903_C01_018",75.5,0.3
"19","51","Virginia","S1903_C01_019",18.3,0.2
"20","51","Virginia","S1903_C01_020",6.2,0.1
"21","51","Virginia","S1903_C01_021",985378,5374
"22","51","Virginia","S1903_C01_022",54.5,0.3
"23","51","Virginia","S1903_C01_023",46.1,0.3
"24","51","Virginia","S1903_C01_024",8.4,0.2
"25","51","Virginia","S1903_C01_025",45.5,0.3
"26","51","Virginia","S1903_C01_026",35,0.3
"27","51","Virginia","S1903_C01_027",10.5,0.2
"28","51","Virginia","S1903_C01_028",26.5,NA
"29","51","Virginia","S1903_C01_029",26.6,NA
"30","51","Virginia","S1903_C01_030",24.6,NA
"31","51","Virginia","S1903_C02_001",63907,248
"32","51","Virginia","S1903_C02_002",68977,360
"33","51","Virginia","S1903_C02_003",43885,419
"34","51","Virginia","S1903_C02_004",52748,3730
"35","51","Virginia","S1903_C02_005",92480,1968
"36","51","Virginia","S1903_C02_006",81538,10118
"37","51","Virginia","S1903_C02_007",54527,2219
"38","51","Virginia","S1903_C02_008",62493,2115
"39","51","Virginia","S1903_C02_009",59930,1161
"40","51","Virginia","S1903_C02_010",69424,349
"41","51","Virginia","S1903_C02_011",30677,686
"42","51","Virginia","S1903_C02_012",69658,521
"43","51","Virginia","S1903_C02_013",77206,460
"44","51","Virginia","S1903_C02_014",42806,397
"45","51","Virginia","S1903_C02_015",76754,378
"46","51","Virginia","S1903_C02_016",75857,650
"47","51","Virginia","S1903_C02_017",77419,474
"48","51","Virginia","S1903_C02_018",91501,411
"49","51","Virginia","S1903_C02_019",36917,445
"50","51","Virginia","S1903_C02_020",51053,942
"51","51","Virginia","S1903_C02_021",39685,339
"52","51","Virginia","S1903_C02_022",33785,373
"53","51","Virginia","S1903_C02_023",30514,315
"54","51","Virginia","S1903_C02_024",62012,1581
"55","51","Virginia","S1903_C02_025",46658,516
"56","51","Virginia","S1903_C02_026",41660,453
"57","51","Virginia","S1903_C02_027",69784,1603
"58","51","Virginia","S1903_C02_028",NA,NA
"59","51","Virginia","S1903_C02_029",NA,NA
"60","51","Virginia","S1903_C02_030",NA,NA
