"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1903_C01_001",3128415,7210
"2","51","Virginia","S1903_C01_002",2249976,5574
"3","51","Virginia","S1903_C01_003",587095,3375
"4","51","Virginia","S1903_C01_004",8486,606
"5","51","Virginia","S1903_C01_005",162608,1746
"6","51","Virginia","S1903_C01_006",1636,199
"7","51","Virginia","S1903_C01_007",51441,1521
"8","51","Virginia","S1903_C01_008",67173,1878
"9","51","Virginia","S1903_C01_009",198283,1951
"10","51","Virginia","S1903_C01_010",2120092,4982
"11","51","Virginia","S1903_C01_011",107336,2098
"12","51","Virginia","S1903_C01_012",1034442,4539
"13","51","Virginia","S1903_C01_013",1235831,2865
"14","51","Virginia","S1903_C01_014",750806,3545
"15","51","Virginia","S1903_C01_015",2085245,7640
"16","51","Virginia","S1903_C01_016",894939,6748
"17","51","Virginia","S1903_C01_017",1190306,5228
"18","51","Virginia","S1903_C01_018",1578357,9199
"19","51","Virginia","S1903_C01_019",638190,7041
"20","51","Virginia","S1903_C01_020",370505,3913
"21","51","Virginia","S1903_C01_021",194376,3062
"22","51","Virginia","S1903_C01_022",136383,2770
"23","51","Virginia","S1903_C01_023",62373,1783
"24","51","Virginia","S1903_C01_024",964160,5624
"25","51","Virginia","S1903_C01_025",481458,4800
"26","51","Virginia","S1903_C01_026",392452,5060
"27","51","Virginia","S1903_C01_027",159066,2706
"28","51","Virginia","S1903_C01_028",58491,1692
"29","51","Virginia","S1903_C01_029",29618,1199
"30","51","Virginia","S1903_C01_030",269466,2883
"31","51","Virginia","S1903_C01_031",653490,5253
"32","51","Virginia","S1903_C01_032",925226,7601
"33","51","Virginia","S1903_C01_033",237063,2977
"34","51","Virginia","S1903_C01_034",1043170,5291
"35","51","Virginia","S1903_C01_035",574257,4374
"36","51","Virginia","S1903_C01_036",484447,4249
"37","51","Virginia","S1903_C01_037",89810,1857
"38","51","Virginia","S1903_C01_038",468913,3651
"39","51","Virginia","S1903_C01_039",359416,3337
"40","51","Virginia","S1903_C01_040",109497,2566
"41","51","Virginia","S1903_C02_001",3128415,7210
"42","51","Virginia","S1903_C02_002",71.9,0.1
"43","51","Virginia","S1903_C02_003",18.8,0.1
"44","51","Virginia","S1903_C02_004",0.3,0.1
"45","51","Virginia","S1903_C02_005",5.2,0.1
"46","51","Virginia","S1903_C02_006",0.1,0.1
"47","51","Virginia","S1903_C02_007",1.6,0.1
"48","51","Virginia","S1903_C02_008",2.1,0.1
"49","51","Virginia","S1903_C02_009",6.3,0.1
"50","51","Virginia","S1903_C02_010",67.8,0.1
"51","51","Virginia","S1903_C02_011",3.4,0.1
"52","51","Virginia","S1903_C02_012",33.1,0.1
"53","51","Virginia","S1903_C02_013",39.5,0.1
"54","51","Virginia","S1903_C02_014",24,0.1
"55","51","Virginia","S1903_C02_015",2085245,7640
"56","51","Virginia","S1903_C02_016",42.9,0.2
"57","51","Virginia","S1903_C02_017",57.1,0.2
"58","51","Virginia","S1903_C02_018",75.7,0.3
"59","51","Virginia","S1903_C02_019",30.6,0.3
"60","51","Virginia","S1903_C02_020",17.8,0.2
"61","51","Virginia","S1903_C02_021",9.3,0.2
"62","51","Virginia","S1903_C02_022",6.5,0.1
"63","51","Virginia","S1903_C02_023",3,0.1
"64","51","Virginia","S1903_C02_024",46.2,0.2
"65","51","Virginia","S1903_C02_025",23.1,0.2
"66","51","Virginia","S1903_C02_026",18.8,0.2
"67","51","Virginia","S1903_C02_027",7.6,0.1
"68","51","Virginia","S1903_C02_028",2.8,0.1
"69","51","Virginia","S1903_C02_029",1.4,0.1
"70","51","Virginia","S1903_C02_030",12.9,0.1
"71","51","Virginia","S1903_C02_031",31.3,0.3
"72","51","Virginia","S1903_C02_032",44.4,0.3
"73","51","Virginia","S1903_C02_033",11.4,0.1
"74","51","Virginia","S1903_C02_034",1043170,5291
"75","51","Virginia","S1903_C02_035",55,0.3
"76","51","Virginia","S1903_C02_036",46.4,0.3
"77","51","Virginia","S1903_C02_037",8.6,0.2
"78","51","Virginia","S1903_C02_038",45,0.3
"79","51","Virginia","S1903_C02_039",34.5,0.3
"80","51","Virginia","S1903_C02_040",10.5,0.2
"81","51","Virginia","S1903_C03_001",71564,326
"82","51","Virginia","S1903_C03_002",76860,344
"83","51","Virginia","S1903_C03_003",49273,614
"84","51","Virginia","S1903_C03_004",61850,4510
"85","51","Virginia","S1903_C03_005",102735,1786
"86","51","Virginia","S1903_C03_006",79474,13241
"87","51","Virginia","S1903_C03_007",56708,1728
"88","51","Virginia","S1903_C03_008",72469,1564
"89","51","Virginia","S1903_C03_009",66452,1452
"90","51","Virginia","S1903_C03_010",77315,351
"91","51","Virginia","S1903_C03_011",34975,816
"92","51","Virginia","S1903_C03_012",76934,602
"93","51","Virginia","S1903_C03_013",86769,675
"94","51","Virginia","S1903_C03_014",51230,395
"95","51","Virginia","S1903_C03_015",86628,507
"96","51","Virginia","S1903_C03_016",85880,822
"97","51","Virginia","S1903_C03_017",87121,518
"98","51","Virginia","S1903_C03_018",102551,523
"99","51","Virginia","S1903_C03_019",110718,676
"100","51","Virginia","S1903_C03_020",40873,491
"101","51","Virginia","S1903_C03_021",31367,574
"102","51","Virginia","S1903_C03_022",56521,1380
"103","51","Virginia","S1903_C03_023",48611,1473
"104","51","Virginia","S1903_C03_024",76380,497
"105","51","Virginia","S1903_C03_025",88718,1049
"106","51","Virginia","S1903_C03_026",104652,925
"107","51","Virginia","S1903_C03_027",100122,1361
"108","51","Virginia","S1903_C03_028",94654,2852
"109","51","Virginia","S1903_C03_029",101515,2578
"110","51","Virginia","S1903_C03_030",43541,615
"111","51","Virginia","S1903_C03_031",60335,591
"112","51","Virginia","S1903_C03_032",108628,659
"113","51","Virginia","S1903_C03_033",129600,1141
"114","51","Virginia","S1903_C03_034",43168,407
"115","51","Virginia","S1903_C03_035",38166,519
"116","51","Virginia","S1903_C03_036",33696,468
"117","51","Virginia","S1903_C03_037",70117,1554
"118","51","Virginia","S1903_C03_038",50648,539
"119","51","Virginia","S1903_C03_039",43801,644
"120","51","Virginia","S1903_C03_040",79193,1547
