"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1903_C01_001",78778,564
"2","51550","Chesapeake city, Virginia","S1903_C01_002",65.2,0.7
"3","51550","Chesapeake city, Virginia","S1903_C01_003",29.7,0.5
"4","51550","Chesapeake city, Virginia","S1903_C01_004",0.5,0.2
"5","51550","Chesapeake city, Virginia","S1903_C01_005",2,0.2
"6","51550","Chesapeake city, Virginia","S1903_C01_006",0.1,0.1
"7","51550","Chesapeake city, Virginia","S1903_C01_007",1,0.3
"8","51550","Chesapeake city, Virginia","S1903_C01_008",1.5,0.3
"9","51550","Chesapeake city, Virginia","S1903_C01_009",3.1,0.3
"10","51550","Chesapeake city, Virginia","S1903_C01_010",63.6,0.7
"11","51550","Chesapeake city, Virginia","S1903_C01_012",3.3,0.4
"12","51550","Chesapeake city, Virginia","S1903_C01_013",37,0.6
"13","51550","Chesapeake city, Virginia","S1903_C01_014",42.3,0.7
"14","51550","Chesapeake city, Virginia","S1903_C01_015",17.3,0.4
"15","51550","Chesapeake city, Virginia","S1903_C01_016",59611,858
"16","51550","Chesapeake city, Virginia","S1903_C01_017",48.5,1
"17","51550","Chesapeake city, Virginia","S1903_C01_018",51.5,1
"18","51550","Chesapeake city, Virginia","S1903_C01_019",75.3,1
"19","51550","Chesapeake city, Virginia","S1903_C01_020",19.2,0.9
"20","51550","Chesapeake city, Virginia","S1903_C01_021",5.5,0.6
"21","51550","Chesapeake city, Virginia","S1903_C01_022",19167,864
"22","51550","Chesapeake city, Virginia","S1903_C01_023",55.3,2.2
"23","51550","Chesapeake city, Virginia","S1903_C01_024",50.2,2.3
"24","51550","Chesapeake city, Virginia","S1903_C01_025",5.2,1.1
"25","51550","Chesapeake city, Virginia","S1903_C01_026",44.7,2.2
"26","51550","Chesapeake city, Virginia","S1903_C01_027",35.5,2.2
"27","51550","Chesapeake city, Virginia","S1903_C01_028",9.2,1.8
"28","51550","Chesapeake city, Virginia","S1903_C01_029",28.3,NA
"29","51550","Chesapeake city, Virginia","S1903_C01_030",28.2,NA
"30","51550","Chesapeake city, Virginia","S1903_C01_031",26.6,NA
"31","51550","Chesapeake city, Virginia","S1903_C02_001",67855,1559
"32","51550","Chesapeake city, Virginia","S1903_C02_002",75402,1952
"33","51550","Chesapeake city, Virginia","S1903_C02_003",52362,3314
"34","51550","Chesapeake city, Virginia","S1903_C02_004",70795,38805
"35","51550","Chesapeake city, Virginia","S1903_C02_005",76188,11966
"36","51550","Chesapeake city, Virginia","S1903_C02_006",71853,16348
"37","51550","Chesapeake city, Virginia","S1903_C02_007",67902,7863
"38","51550","Chesapeake city, Virginia","S1903_C02_008",70395,13643
