"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1701_C01_001",231227,811
"2","51550","Chesapeake city, Virginia","S1701_C01_002",57142,225
"3","51550","Chesapeake city, Virginia","S1701_C01_003",14927,128
"4","51550","Chesapeake city, Virginia","S1701_C01_004",42215,208
"5","51550","Chesapeake city, Virginia","S1701_C01_005",56898,302
"6","51550","Chesapeake city, Virginia","S1701_C01_006",144884,787
"7","51550","Chesapeake city, Virginia","S1701_C01_007",52391,493
"8","51550","Chesapeake city, Virginia","S1701_C01_008",92493,506
"9","51550","Chesapeake city, Virginia","S1701_C01_009",42637,625
"10","51550","Chesapeake city, Virginia","S1701_C01_010",29201,153
"11","51550","Chesapeake city, Virginia","S1701_C01_011",110489,781
"12","51550","Chesapeake city, Virginia","S1701_C01_012",120738,220
"13","51550","Chesapeake city, Virginia","S1701_C01_013",143262,786
"14","51550","Chesapeake city, Virginia","S1701_C01_014",67297,1025
"15","51550","Chesapeake city, Virginia","S1701_C01_015",420,161
"16","51550","Chesapeake city, Virginia","S1701_C01_016",7775,394
"17","51550","Chesapeake city, Virginia","S1701_C01_017",202,103
"18","51550","Chesapeake city, Virginia","S1701_C01_018",3716,678
"19","51550","Chesapeake city, Virginia","S1701_C01_019",8555,858
"20","51550","Chesapeake city, Virginia","S1701_C01_020",13932,99
"21","51550","Chesapeake city, Virginia","S1701_C01_021",135034,433
"22","51550","Chesapeake city, Virginia","S1701_C01_022",154153,628
"23","51550","Chesapeake city, Virginia","S1701_C01_023",11113,771
"24","51550","Chesapeake city, Virginia","S1701_C01_024",37295,1447
"25","51550","Chesapeake city, Virginia","S1701_C01_025",54232,1660
"26","51550","Chesapeake city, Virginia","S1701_C01_026",51513,1523
"27","51550","Chesapeake city, Virginia","S1701_C01_027",116368,1547
"28","51550","Chesapeake city, Virginia","S1701_C01_028",110446,1704
"29","51550","Chesapeake city, Virginia","S1701_C01_029",55222,1199
"30","51550","Chesapeake city, Virginia","S1701_C01_030",55224,1110
"31","51550","Chesapeake city, Virginia","S1701_C01_031",5922,558
"32","51550","Chesapeake city, Virginia","S1701_C01_032",3072,345
"33","51550","Chesapeake city, Virginia","S1701_C01_033",2850,414
"34","51550","Chesapeake city, Virginia","S1701_C01_034",180851,847
"35","51550","Chesapeake city, Virginia","S1701_C01_035",87029,1544
"36","51550","Chesapeake city, Virginia","S1701_C01_036",37916,1558
"37","51550","Chesapeake city, Virginia","S1701_C01_037",55906,1519
"38","51550","Chesapeake city, Virginia","S1701_C01_038",9489,1466
