"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1701_C01_001",8008050,1587
"2","51","Virginia","S1701_C01_002",1838303,1724
"3","51","Virginia","S1701_C01_003",505455,956
"4","51","Virginia","S1701_C01_004",1332848,1600
"5","51","Virginia","S1701_C01_005",1831212,1988
"6","51","Virginia","S1701_C01_006",5094398,1278
"7","51","Virginia","S1701_C01_007",1824887,1803
"8","51","Virginia","S1701_C01_008",3269511,2020
"9","51","Virginia","S1701_C01_009",1550994,3646
"10","51","Virginia","S1701_C01_010",1075349,1076
"11","51","Virginia","S1701_C01_011",3903898,2489
"12","51","Virginia","S1701_C01_012",4104152,2335
"13","51","Virginia","S1701_C01_013",5545654,6837
"14","51","Virginia","S1701_C01_014",1513373,3948
"15","51","Virginia","S1701_C01_015",21449,1328
"16","51","Virginia","S1701_C01_016",484356,2666
"17","51","Virginia","S1701_C01_017",4928,430
"18","51","Virginia","S1701_C01_018",178646,5350
"19","51","Virginia","S1701_C01_019",259644,5597
"20","51","Virginia","S1701_C01_020",690170,1240
"21","51","Virginia","S1701_C01_021",5099979,2362
"22","51","Virginia","S1701_C01_022",5470004,1944
"23","51","Virginia","S1701_C01_023",621714,7389
"24","51","Virginia","S1701_C01_024",1344811,8438
"25","51","Virginia","S1701_C01_025",1490025,8304
"26","51","Virginia","S1701_C01_026",2013454,12557
"27","51","Virginia","S1701_C01_027",4236640,7896
"28","51","Virginia","S1701_C01_028",3965838,9227
"29","51","Virginia","S1701_C01_029",2052038,5951
"30","51","Virginia","S1701_C01_030",1913800,6031
"31","51","Virginia","S1701_C01_031",270802,4633
"32","51","Virginia","S1701_C01_032",144595,3033
"33","51","Virginia","S1701_C01_033",126207,2644
"34","51","Virginia","S1701_C01_034",6374507,2092
"35","51","Virginia","S1701_C01_035",2937660,8184
"36","51","Virginia","S1701_C01_036",1477287,8406
"37","51","Virginia","S1701_C01_037",1959560,8522
"38","51","Virginia","S1701_C01_038",428380,8056
"39","51","Virginia","S1701_C01_039",1221361,15488
"40","51","Virginia","S1701_C01_040",1522893,16874
"41","51","Virginia","S1701_C01_041",1966498,19748
"42","51","Virginia","S1701_C01_042",2149396,20461
"43","51","Virginia","S1701_C01_043",3375002,22072
"44","51","Virginia","S1701_C01_044",4445440,21443
"45","51","Virginia","S1701_C01_045",5308162,19295
"46","51","Virginia","S1701_C01_046",1486840,10272
"47","51","Virginia","S1701_C01_047",720010,6584
"48","51","Virginia","S1701_C01_048",766830,5532
"49","51","Virginia","S1701_C01_049",2166,282
"50","51","Virginia","S1701_C01_050",4487,495
"51","51","Virginia","S1701_C01_051",178449,3326
"52","51","Virginia","S1701_C01_052",326194,4637
"53","51","Virginia","S1701_C01_053",187981,4075
"54","51","Virginia","S1701_C01_054",231012,3671
"55","51","Virginia","S1701_C01_055",232370,2931
"56","51","Virginia","S1701_C01_056",162316,2579
"57","51","Virginia","S1701_C01_057",161865,2519
"58","51","Virginia","S1701_C01_058",6947,55
"59","51","Virginia","S1701_C01_059",704468,8019
"60","51","Virginia","S1701_C01_060",320804,4612
