"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1701_C01_001",8060892,1353
"2","51","Virginia","S1701_C01_002",1838212,1608
"3","51","Virginia","S1701_C01_003",503314,927
"4","51","Virginia","S1701_C01_004",1334898,1528
"5","51","Virginia","S1701_C01_005",1830347,1916
"6","51","Virginia","S1701_C01_006",5103987,1405
"7","51","Virginia","S1701_C01_007",1823062,1472
"8","51","Virginia","S1701_C01_008",3280925,1833
"9","51","Virginia","S1701_C01_009",1601757,3285
"10","51","Virginia","S1701_C01_010",1118693,1033
"11","51","Virginia","S1701_C01_011",3929415,1887
"12","51","Virginia","S1701_C01_012",4131477,1931
"13","51","Virginia","S1701_C01_013",5561852,5672
"14","51","Virginia","S1701_C01_014",1522283,4878
"15","51","Virginia","S1701_C01_015",20911,1216
"16","51","Virginia","S1701_C01_016",494027,2960
"17","51","Virginia","S1701_C01_017",5074,433
"18","51","Virginia","S1701_C01_018",186105,4977
"19","51","Virginia","S1701_C01_019",270640,6235
"20","51","Virginia","S1701_C01_020",705132,1405
"21","51","Virginia","S1701_C01_021",5106148,2303
"22","51","Virginia","S1701_C01_022",5525591,1767
"23","51","Virginia","S1701_C01_023",613222,7353
"24","51","Virginia","S1701_C01_024",1340116,8978
"25","51","Virginia","S1701_C01_025",1507059,7555
"26","51","Virginia","S1701_C01_026",2065194,12786
"27","51","Virginia","S1701_C01_027",4260100,7623
"28","51","Virginia","S1701_C01_028",4010038,7778
"29","51","Virginia","S1701_C01_029",2074418,4974
"30","51","Virginia","S1701_C01_030",1935620,5780
"31","51","Virginia","S1701_C01_031",250062,3491
"32","51","Virginia","S1701_C01_032",132608,2292
"33","51","Virginia","S1701_C01_033",117454,2487
"34","51","Virginia","S1701_C01_034",6428867,1965
"35","51","Virginia","S1701_C01_035",2966471,8033
"36","51","Virginia","S1701_C01_036",1485455,8964
"37","51","Virginia","S1701_C01_037",1976941,7947
"38","51","Virginia","S1701_C01_038",432952,9001
"39","51","Virginia","S1701_C01_039",1216928,15008
"40","51","Virginia","S1701_C01_040",1517155,16670
"41","51","Virginia","S1701_C01_041",1960339,19418
