"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1701_C01_001",223607,1054
"2","51550","Chesapeake city, Virginia","S1701_C01_002",56384,222
"3","51550","Chesapeake city, Virginia","S1701_C01_003",14298,165
"4","51550","Chesapeake city, Virginia","S1701_C01_004",42086,158
"5","51550","Chesapeake city, Virginia","S1701_C01_005",56182,248
"6","51550","Chesapeake city, Virginia","S1701_C01_006",141459,1058
"7","51550","Chesapeake city, Virginia","S1701_C01_007",50579,600
"8","51550","Chesapeake city, Virginia","S1701_C01_008",90880,618
"9","51550","Chesapeake city, Virginia","S1701_C01_009",37831,621
"10","51550","Chesapeake city, Virginia","S1701_C01_010",25764,185
"11","51550","Chesapeake city, Virginia","S1701_C01_011",106622,1053
"12","51550","Chesapeake city, Virginia","S1701_C01_012",116985,224
"13","51550","Chesapeake city, Virginia","S1701_C01_013",140844,838
"14","51550","Chesapeake city, Virginia","S1701_C01_014",64695,988
"15","51550","Chesapeake city, Virginia","S1701_C01_015",423,152
"16","51550","Chesapeake city, Virginia","S1701_C01_016",7541,423
"17","51550","Chesapeake city, Virginia","S1701_C01_017",277,69
"18","51550","Chesapeake city, Virginia","S1701_C01_018",2998,660
"19","51550","Chesapeake city, Virginia","S1701_C01_019",6829,884
"20","51550","Chesapeake city, Virginia","S1701_C01_020",11494,108
"21","51550","Chesapeake city, Virginia","S1701_C01_021",133742,453
"22","51550","Chesapeake city, Virginia","S1701_C01_022",146991,792
"23","51550","Chesapeake city, Virginia","S1701_C01_023",11967,748
"24","51550","Chesapeake city, Virginia","S1701_C01_024",37875,1249
"25","51550","Chesapeake city, Virginia","S1701_C01_025",52265,1387
"26","51550","Chesapeake city, Virginia","S1701_C01_026",44884,1368
"27","51550","Chesapeake city, Virginia","S1701_C01_027",114476,1459
"28","51550","Chesapeake city, Virginia","S1701_C01_028",105938,1482
"29","51550","Chesapeake city, Virginia","S1701_C01_029",52937,1025
"30","51550","Chesapeake city, Virginia","S1701_C01_030",53001,968
"31","51550","Chesapeake city, Virginia","S1701_C01_031",8538,667
"32","51550","Chesapeake city, Virginia","S1701_C01_032",4098,437
"33","51550","Chesapeake city, Virginia","S1701_C01_033",4440,458
"34","51550","Chesapeake city, Virginia","S1701_C01_034",174230,1075
