"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B01001_001",237820,NA
"2","51550","Chesapeake city, Virginia","B01001_002",116188,100
"3","51550","Chesapeake city, Virginia","B01001_003",7632,53
"4","51550","Chesapeake city, Virginia","B01001_004",8250,469
"5","51550","Chesapeake city, Virginia","B01001_005",8156,465
"6","51550","Chesapeake city, Virginia","B01001_006",5295,58
"7","51550","Chesapeake city, Virginia","B01001_007",3033,132
"8","51550","Chesapeake city, Virginia","B01001_008",1727,322
"9","51550","Chesapeake city, Virginia","B01001_009",1574,277
"10","51550","Chesapeake city, Virginia","B01001_010",4670,330
"11","51550","Chesapeake city, Virginia","B01001_011",8422,24
"12","51550","Chesapeake city, Virginia","B01001_012",8479,37
"13","51550","Chesapeake city, Virginia","B01001_013",7812,418
"14","51550","Chesapeake city, Virginia","B01001_014",7667,426
"15","51550","Chesapeake city, Virginia","B01001_015",7745,39
"16","51550","Chesapeake city, Virginia","B01001_016",8308,69
"17","51550","Chesapeake city, Virginia","B01001_017",8094,382
"18","51550","Chesapeake city, Virginia","B01001_018",2984,340
"19","51550","Chesapeake city, Virginia","B01001_019",3418,300
"20","51550","Chesapeake city, Virginia","B01001_020",2033,308
"21","51550","Chesapeake city, Virginia","B01001_021",2548,302
"22","51550","Chesapeake city, Virginia","B01001_022",3734,318
"23","51550","Chesapeake city, Virginia","B01001_023",2241,229
"24","51550","Chesapeake city, Virginia","B01001_024",1291,201
"25","51550","Chesapeake city, Virginia","B01001_025",1075,173
"26","51550","Chesapeake city, Virginia","B01001_026",121632,100
"27","51550","Chesapeake city, Virginia","B01001_027",7434,74
"28","51550","Chesapeake city, Virginia","B01001_028",8131,462
"29","51550","Chesapeake city, Virginia","B01001_029",7773,471
"30","51550","Chesapeake city, Virginia","B01001_030",5096,67
"31","51550","Chesapeake city, Virginia","B01001_031",2668,152
"32","51550","Chesapeake city, Virginia","B01001_032",1129,235
"33","51550","Chesapeake city, Virginia","B01001_033",1604,286
"34","51550","Chesapeake city, Virginia","B01001_034",4563,348
"35","51550","Chesapeake city, Virginia","B01001_035",8281,34
"36","51550","Chesapeake city, Virginia","B01001_036",8494,42
"37","51550","Chesapeake city, Virginia","B01001_037",8631,450
"38","51550","Chesapeake city, Virginia","B01001_038",7729,445
"39","51550","Chesapeake city, Virginia","B01001_039",8053,24
"40","51550","Chesapeake city, Virginia","B01001_040",9074,76
"41","51550","Chesapeake city, Virginia","B01001_041",8850,425
"42","51550","Chesapeake city, Virginia","B01001_042",2968,316
"43","51550","Chesapeake city, Virginia","B01001_043",4247,388
"44","51550","Chesapeake city, Virginia","B01001_044",2430,327
"45","51550","Chesapeake city, Virginia","B01001_045",3102,264
"46","51550","Chesapeake city, Virginia","B01001_046",4399,321
"47","51550","Chesapeake city, Virginia","B01001_047",3190,294
"48","51550","Chesapeake city, Virginia","B01001_048",1736,234
"49","51550","Chesapeake city, Virginia","B01001_049",2050,249
"50","51620","Franklin city, Virginia","B01001_001",8211,NA
"51","51620","Franklin city, Virginia","B01001_002",3611,136
"52","51620","Franklin city, Virginia","B01001_003",206,80
"53","51620","Franklin city, Virginia","B01001_004",349,135
"54","51620","Franklin city, Virginia","B01001_005",297,134
"55","51620","Franklin city, Virginia","B01001_006",74,52
"56","51620","Franklin city, Virginia","B01001_007",69,68
"57","51620","Franklin city, Virginia","B01001_008",47,54
"58","51620","Franklin city, Virginia","B01001_009",15,25
"59","51620","Franklin city, Virginia","B01001_010",153,124
"60","51620","Franklin city, Virginia","B01001_011",288,124
"61","51620","Franklin city, Virginia","B01001_012",156,99
"62","51620","Franklin city, Virginia","B01001_013",300,92
"63","51620","Franklin city, Virginia","B01001_014",117,69
"64","51620","Franklin city, Virginia","B01001_015",220,109
"65","51620","Franklin city, Virginia","B01001_016",196,66
"66","51620","Franklin city, Virginia","B01001_017",140,69
"67","51620","Franklin city, Virginia","B01001_018",154,63
"68","51620","Franklin city, Virginia","B01001_019",198,69
"69","51620","Franklin city, Virginia","B01001_020",84,57
"70","51620","Franklin city, Virginia","B01001_021",132,78
"71","51620","Franklin city, Virginia","B01001_022",190,78
"72","51620","Franklin city, Virginia","B01001_023",84,59
"73","51620","Franklin city, Virginia","B01001_024",46,46
"74","51620","Franklin city, Virginia","B01001_025",96,71
"75","51620","Franklin city, Virginia","B01001_026",4600,136
"76","51620","Franklin city, Virginia","B01001_027",285,103
"77","51620","Franklin city, Virginia","B01001_028",294,101
"78","51620","Franklin city, Virginia","B01001_029",314,113
"79","51620","Franklin city, Virginia","B01001_030",165,48
"80","51620","Franklin city, Virginia","B01001_031",57,58
"81","51620","Franklin city, Virginia","B01001_032",60,67
"82","51620","Franklin city, Virginia","B01001_033",39,49
"83","51620","Franklin city, Virginia","B01001_034",134,93
"84","51620","Franklin city, Virginia","B01001_035",346,106
"85","51620","Franklin city, Virginia","B01001_036",242,53
"86","51620","Franklin city, Virginia","B01001_037",338,123
"87","51620","Franklin city, Virginia","B01001_038",193,129
"88","51620","Franklin city, Virginia","B01001_039",174,92
"89","51620","Franklin city, Virginia","B01001_040",354,44
"90","51620","Franklin city, Virginia","B01001_041",248,101
"91","51620","Franklin city, Virginia","B01001_042",253,101
"92","51620","Franklin city, Virginia","B01001_043",194,79
"93","51620","Franklin city, Virginia","B01001_044",117,54
"94","51620","Franklin city, Virginia","B01001_045",204,76
"95","51620","Franklin city, Virginia","B01001_046",147,67
"96","51620","Franklin city, Virginia","B01001_047",180,69
"97","51620","Franklin city, Virginia","B01001_048",79,46
"98","51620","Franklin city, Virginia","B01001_049",183,67
"99","51650","Hampton city, Virginia","B01001_001",135583,NA
"100","51650","Hampton city, Virginia","B01001_002",65275,168
"101","51650","Hampton city, Virginia","B01001_003",4115,120
"102","51650","Hampton city, Virginia","B01001_004",3887,288
"103","51650","Hampton city, Virginia","B01001_005",4194,292
"104","51650","Hampton city, Virginia","B01001_006",2476,83
"105","51650","Hampton city, Virginia","B01001_007",2004,87
"106","51650","Hampton city, Virginia","B01001_008",1571,321
"107","51650","Hampton city, Virginia","B01001_009",1391,297
"108","51650","Hampton city, Virginia","B01001_010",3502,330
"109","51650","Hampton city, Virginia","B01001_011",5839,3
"110","51650","Hampton city, Virginia","B01001_012",4747,93
"111","51650","Hampton city, Virginia","B01001_013",4069,336
"112","51650","Hampton city, Virginia","B01001_014",2906,339
"113","51650","Hampton city, Virginia","B01001_015",3397,76
"114","51650","Hampton city, Virginia","B01001_016",4381,85
"115","51650","Hampton city, Virginia","B01001_017",4656,334
"116","51650","Hampton city, Virginia","B01001_018",1666,264
"117","51650","Hampton city, Virginia","B01001_019",2206,316
"118","51650","Hampton city, Virginia","B01001_020",1225,223
"119","51650","Hampton city, Virginia","B01001_021",1984,302
"120","51650","Hampton city, Virginia","B01001_022",1894,268
"121","51650","Hampton city, Virginia","B01001_023",1466,174
"122","51650","Hampton city, Virginia","B01001_024",896,130
"123","51650","Hampton city, Virginia","B01001_025",803,134
"124","51650","Hampton city, Virginia","B01001_026",70308,168
"125","51650","Hampton city, Virginia","B01001_027",4191,122
"126","51650","Hampton city, Virginia","B01001_028",3291,370
"127","51650","Hampton city, Virginia","B01001_029",4479,374
"128","51650","Hampton city, Virginia","B01001_030",2231,85
"129","51650","Hampton city, Virginia","B01001_031",2196,101
"130","51650","Hampton city, Virginia","B01001_032",1210,245
"131","51650","Hampton city, Virginia","B01001_033",1504,282
"132","51650","Hampton city, Virginia","B01001_034",2936,310
"133","51650","Hampton city, Virginia","B01001_035",5475,69
"134","51650","Hampton city, Virginia","B01001_036",5012,98
"135","51650","Hampton city, Virginia","B01001_037",4429,364
"136","51650","Hampton city, Virginia","B01001_038",3436,379
"137","51650","Hampton city, Virginia","B01001_039",4087,127
"138","51650","Hampton city, Virginia","B01001_040",4867,122
"139","51650","Hampton city, Virginia","B01001_041",5372,291
"140","51650","Hampton city, Virginia","B01001_042",1846,282
"141","51650","Hampton city, Virginia","B01001_043",2295,252
"142","51650","Hampton city, Virginia","B01001_044",1574,229
"143","51650","Hampton city, Virginia","B01001_045",2138,211
"144","51650","Hampton city, Virginia","B01001_046",2711,248
"145","51650","Hampton city, Virginia","B01001_047",1908,261
"146","51650","Hampton city, Virginia","B01001_048",1444,208
"147","51650","Hampton city, Virginia","B01001_049",1676,256
"148","51700","Newport News city, Virginia","B01001_001",180145,NA
"149","51700","Newport News city, Virginia","B01001_002",87221,129
"150","51700","Newport News city, Virginia","B01001_003",6810,47
"151","51700","Newport News city, Virginia","B01001_004",6068,403
"152","51700","Newport News city, Virginia","B01001_005",5300,404
"153","51700","Newport News city, Virginia","B01001_006",3199,53
"154","51700","Newport News city, Virginia","B01001_007",3325,147
"155","51700","Newport News city, Virginia","B01001_008",1606,256
"156","51700","Newport News city, Virginia","B01001_009",1979,269
"157","51700","Newport News city, Virginia","B01001_010",4500,330
"158","51700","Newport News city, Virginia","B01001_011",8185,3
"159","51700","Newport News city, Virginia","B01001_012",6992,28
"160","51700","Newport News city, Virginia","B01001_013",5400,426
"161","51700","Newport News city, Virginia","B01001_014",5023,435
"162","51700","Newport News city, Virginia","B01001_015",4657,39
"163","51700","Newport News city, Virginia","B01001_016",5345,29
"164","51700","Newport News city, Virginia","B01001_017",4797,303
"165","51700","Newport News city, Virginia","B01001_018",2192,234
"166","51700","Newport News city, Virginia","B01001_019",2732,266
"167","51700","Newport News city, Virginia","B01001_020",1480,224
"168","51700","Newport News city, Virginia","B01001_021",1786,190
"169","51700","Newport News city, Virginia","B01001_022",2382,215
"170","51700","Newport News city, Virginia","B01001_023",1818,193
"171","51700","Newport News city, Virginia","B01001_024",902,140
"172","51700","Newport News city, Virginia","B01001_025",743,161
"173","51700","Newport News city, Virginia","B01001_026",92924,129
"174","51700","Newport News city, Virginia","B01001_027",6352,46
"175","51700","Newport News city, Virginia","B01001_028",6256,505
"176","51700","Newport News city, Virginia","B01001_029",4694,497
"177","51700","Newport News city, Virginia","B01001_030",3165,76
"178","51700","Newport News city, Virginia","B01001_031",3141,159
"179","51700","Newport News city, Virginia","B01001_032",1901,279
"180","51700","Newport News city, Virginia","B01001_033",1200,252
"181","51700","Newport News city, Virginia","B01001_034",4391,332
"182","51700","Newport News city, Virginia","B01001_035",8151,23
"183","51700","Newport News city, Virginia","B01001_036",7150,48
"184","51700","Newport News city, Virginia","B01001_037",5554,406
"185","51700","Newport News city, Virginia","B01001_038",5418,408
"186","51700","Newport News city, Virginia","B01001_039",5279,42
"187","51700","Newport News city, Virginia","B01001_040",6000,21
"188","51700","Newport News city, Virginia","B01001_041",6194,296
"189","51700","Newport News city, Virginia","B01001_042",2159,260
"190","51700","Newport News city, Virginia","B01001_043",2736,300
"191","51700","Newport News city, Virginia","B01001_044",1905,243
"192","51700","Newport News city, Virginia","B01001_045",2548,233
"193","51700","Newport News city, Virginia","B01001_046",2726,252
"194","51700","Newport News city, Virginia","B01001_047",2505,208
"195","51700","Newport News city, Virginia","B01001_048",1474,177
"196","51700","Newport News city, Virginia","B01001_049",2025,205
"197","51710","Norfolk city, Virginia","B01001_001",245592,NA
"198","51710","Norfolk city, Virginia","B01001_002",128293,35
"199","51710","Norfolk city, Virginia","B01001_003",8338,38
"200","51710","Norfolk city, Virginia","B01001_004",6805,349
"201","51710","Norfolk city, Virginia","B01001_005",6319,348
"202","51710","Norfolk city, Virginia","B01001_006",3335,8
"203","51710","Norfolk city, Virginia","B01001_007",4900,101
"204","51710","Norfolk city, Virginia","B01001_008",4232,433
"205","51710","Norfolk city, Virginia","B01001_009",4866,507
"206","51710","Norfolk city, Virginia","B01001_010",13160,597
"207","51710","Norfolk city, Virginia","B01001_011",15328,107
"208","51710","Norfolk city, Virginia","B01001_012",10917,27
"209","51710","Norfolk city, Virginia","B01001_013",8127,416
"210","51710","Norfolk city, Virginia","B01001_014",6603,416
"211","51710","Norfolk city, Virginia","B01001_015",5893,56
"212","51710","Norfolk city, Virginia","B01001_016",6409,19
"213","51710","Norfolk city, Virginia","B01001_017",6613,352
"214","51710","Norfolk city, Virginia","B01001_018",2653,297
"215","51710","Norfolk city, Virginia","B01001_019",2943,292
"216","51710","Norfolk city, Virginia","B01001_020",2047,237
"217","51710","Norfolk city, Virginia","B01001_021",2296,207
"218","51710","Norfolk city, Virginia","B01001_022",2475,202
"219","51710","Norfolk city, Virginia","B01001_023",1641,169
"220","51710","Norfolk city, Virginia","B01001_024",1174,125
"221","51710","Norfolk city, Virginia","B01001_025",1219,143
"222","51710","Norfolk city, Virginia","B01001_026",117299,35
"223","51710","Norfolk city, Virginia","B01001_027",8052,35
"224","51710","Norfolk city, Virginia","B01001_028",6683,371
"225","51710","Norfolk city, Virginia","B01001_029",6020,369
"226","51710","Norfolk city, Virginia","B01001_030",3247,16
"227","51710","Norfolk city, Virginia","B01001_031",4054,44
"228","51710","Norfolk city, Virginia","B01001_032",3017,362
"229","51710","Norfolk city, Virginia","B01001_033",2838,348
"230","51710","Norfolk city, Virginia","B01001_034",7229,471
"231","51710","Norfolk city, Virginia","B01001_035",11958,38
"232","51710","Norfolk city, Virginia","B01001_036",9147,46
"233","51710","Norfolk city, Virginia","B01001_037",7085,353
"234","51710","Norfolk city, Virginia","B01001_038",5832,348
"235","51710","Norfolk city, Virginia","B01001_039",6118,32
"236","51710","Norfolk city, Virginia","B01001_040",6997,36
"237","51710","Norfolk city, Virginia","B01001_041",7474,392
"238","51710","Norfolk city, Virginia","B01001_042",2616,228
"239","51710","Norfolk city, Virginia","B01001_043",3856,321
"240","51710","Norfolk city, Virginia","B01001_044",2217,222
"241","51710","Norfolk city, Virginia","B01001_045",2751,240
"242","51710","Norfolk city, Virginia","B01001_046",3465,258
"243","51710","Norfolk city, Virginia","B01001_047",2242,207
"244","51710","Norfolk city, Virginia","B01001_048",1904,216
"245","51710","Norfolk city, Virginia","B01001_049",2497,229
"246","51735","Poquoson city, Virginia","B01001_001",12039,NA
"247","51735","Poquoson city, Virginia","B01001_002",5856,81
"248","51735","Poquoson city, Virginia","B01001_003",251,23
