"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","B01001_001",8413774,NA
"2","51","Virginia","B01001_002",4138574,1437
"3","51","Virginia","B01001_003",262126,826
"4","51","Virginia","B01001_004",262476,2572
"5","51","Virginia","B01001_005",268863,2551
"6","51","Virginia","B01001_006",160621,823
"7","51","Virginia","B01001_007",117869,1171
"8","51","Virginia","B01001_008",62634,2080
"9","51","Virginia","B01001_009",61179,1768
"10","51","Virginia","B01001_010",179327,2136
"11","51","Virginia","B01001_011",299119,952
"12","51","Virginia","B01001_012",292064,1065
"13","51","Virginia","B01001_013",275908,2972
"14","51","Virginia","B01001_014",268434,3019
"15","51","Virginia","B01001_015",277972,919
"16","51","Virginia","B01001_016",288812,764
"17","51","Virginia","B01001_017",275455,2312
"18","51","Virginia","B01001_018",103456,1831
"19","51","Virginia","B01001_019",138449,1923
"20","51","Virginia","B01001_020",85367,1621
"21","51","Virginia","B01001_021",114500,1775
"22","51","Virginia","B01001_022",141649,1621
"23","51","Virginia","B01001_023",93247,1432
"24","51","Virginia","B01001_024",59520,1176
"25","51","Virginia","B01001_025",49527,1278
"26","51","Virginia","B01001_026",4275200,1437
"27","51","Virginia","B01001_027",247829,936
"28","51","Virginia","B01001_028",256800,2505
"29","51","Virginia","B01001_029",253960,2537
"30","51","Virginia","B01001_030",154752,740
"31","51","Virginia","B01001_031",114625,1211
"32","51","Virginia","B01001_032",58370,1713
"33","51","Virginia","B01001_033",56928,1614
"34","51","Virginia","B01001_034",165063,2544
"35","51","Virginia","B01001_035",290642,837
"36","51","Virginia","B01001_036",288636,985
"37","51","Virginia","B01001_037",281439,2995
"38","51","Virginia","B01001_038",270497,2909
"39","51","Virginia","B01001_039",286761,828
"40","51","Virginia","B01001_040",303545,859
"41","51","Virginia","B01001_041",292016,2245
"42","51","Virginia","B01001_042",113703,1731
"43","51","Virginia","B01001_043",153198,2221
"44","51","Virginia","B01001_044",95987,1815
"45","51","Virginia","B01001_045",129726,1745
"46","51","Virginia","B01001_046",165511,2231
"47","51","Virginia","B01001_047",118607,1731
"48","51","Virginia","B01001_048",82787,1591
"49","51","Virginia","B01001_049",93818,1651
