"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B01001_001",230601,NA
"2","51550","Chesapeake city, Virginia","B01001_002",112641,69
"3","51550","Chesapeake city, Virginia","B01001_003",7417,38
"4","51550","Chesapeake city, Virginia","B01001_004",7963,458
"5","51550","Chesapeake city, Virginia","B01001_005",8286,463
"6","51550","Chesapeake city, Virginia","B01001_006",5269,19
"7","51550","Chesapeake city, Virginia","B01001_007",3267,144
"8","51550","Chesapeake city, Virginia","B01001_008",1567,267
"9","51550","Chesapeake city, Virginia","B01001_009",1651,272
"10","51550","Chesapeake city, Virginia","B01001_010",4808,374
"11","51550","Chesapeake city, Virginia","B01001_011",8169,38
"12","51550","Chesapeake city, Virginia","B01001_012",7917,54
"13","51550","Chesapeake city, Virginia","B01001_013",7097,408
"14","51550","Chesapeake city, Virginia","B01001_014",7678,403
"15","51550","Chesapeake city, Virginia","B01001_015",8134,28
"16","51550","Chesapeake city, Virginia","B01001_016",8821,41
"17","51550","Chesapeake city, Virginia","B01001_017",7751,351
"18","51550","Chesapeake city, Virginia","B01001_018",2444,340
"19","51550","Chesapeake city, Virginia","B01001_019",3112,319
"20","51550","Chesapeake city, Virginia","B01001_020",1931,212
"21","51550","Chesapeake city, Virginia","B01001_021",2251,232
"22","51550","Chesapeake city, Virginia","B01001_022",3009,253
"23","51550","Chesapeake city, Virginia","B01001_023",1895,211
"24","51550","Chesapeake city, Virginia","B01001_024",1114,191
"25","51550","Chesapeake city, Virginia","B01001_025",1090,199
"26","51550","Chesapeake city, Virginia","B01001_026",117960,69
"27","51550","Chesapeake city, Virginia","B01001_027",7088,48
"28","51550","Chesapeake city, Virginia","B01001_028",8086,501
"29","51550","Chesapeake city, Virginia","B01001_029",7623,500
"30","51550","Chesapeake city, Virginia","B01001_030",5225,62
"31","51550","Chesapeake city, Virginia","B01001_031",2797,127
"32","51550","Chesapeake city, Virginia","B01001_032",1271,278
"33","51550","Chesapeake city, Virginia","B01001_033",1755,217
"34","51550","Chesapeake city, Virginia","B01001_034",4406,344
"35","51550","Chesapeake city, Virginia","B01001_035",7792,15
"36","51550","Chesapeake city, Virginia","B01001_036",7937,44
"37","51550","Chesapeake city, Virginia","B01001_037",7275,426
