"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","B01001_001",7841754,NA
"2","51","Virginia","B01001_002",3849352,1636
"3","51","Virginia","B01001_003",258706,963
"4","51","Virginia","B01001_004",255907,2205
"5","51","Virginia","B01001_005",260562,2363
"6","51","Virginia","B01001_006",166066,774
"7","51","Virginia","B01001_007",120615,1570
"8","51","Virginia","B01001_008",61487,1934
"9","51","Virginia","B01001_009",59460,1871
"10","51","Virginia","B01001_010",168253,2688
"11","51","Virginia","B01001_011",269631,1069
"12","51","Virginia","B01001_012",254437,997
"13","51","Virginia","B01001_013",271005,2982
"14","51","Virginia","B01001_014",293339,3059
"15","51","Virginia","B01001_015",301883,1037
"16","51","Virginia","B01001_016",278103,881
"17","51","Virginia","B01001_017",237184,2124
"18","51","Virginia","B01001_018",86381,1889
"19","51","Virginia","B01001_019",109777,1937
"20","51","Virginia","B01001_020",61588,1330
"21","51","Virginia","B01001_021",77099,1421
"22","51","Virginia","B01001_022",100392,1525
"23","51","Virginia","B01001_023",74589,1335
"24","51","Virginia","B01001_024",47820,1098
"25","51","Virginia","B01001_025",35068,938
"26","51","Virginia","B01001_026",3992402,1636
"27","51","Virginia","B01001_027",247543,899
"28","51","Virginia","B01001_028",242024,2512
"29","51","Virginia","B01001_029",252360,2512
"30","51","Virginia","B01001_030",156909,604
"31","51","Virginia","B01001_031",115934,1512
"32","51","Virginia","B01001_032",59539,1635
"33","51","Virginia","B01001_033",54199,1650
"34","51","Virginia","B01001_034",153654,2310
"35","51","Virginia","B01001_035",270016,856
"36","51","Virginia","B01001_036",256610,773
"37","51","Virginia","B01001_037",278655,2868
"38","51","Virginia","B01001_038",299587,2650
"39","51","Virginia","B01001_039",312463,777
"40","51","Virginia","B01001_040",292674,681
"41","51","Virginia","B01001_041",253529,1906
"42","51","Virginia","B01001_042",96169,1646
"43","51","Virginia","B01001_043",117915,1865
"44","51","Virginia","B01001_044",67494,1485
"45","51","Virginia","B01001_045",88044,1647
"46","51","Virginia","B01001_046",119780,1559
"47","51","Virginia","B01001_047",100490,1610
"48","51","Virginia","B01001_048",79546,1284
"49","51","Virginia","B01001_049",77268,1707
