"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","B01001_001",8014955,NA
"2","51","Virginia","B01001_002",3933820,1239
"3","51","Virginia","B01001_003",259588,734
"4","51","Virginia","B01001_004",257707,2349
"5","51","Virginia","B01001_005",264241,2209
"6","51","Virginia","B01001_006",163260,778
"7","51","Virginia","B01001_007",120085,1358
"8","51","Virginia","B01001_008",64750,2037
"9","51","Virginia","B01001_009",62115,2022
"10","51","Virginia","B01001_010",169957,2284
"11","51","Virginia","B01001_011",283365,889
"12","51","Virginia","B01001_012",263759,1023
"13","51","Virginia","B01001_013",262679,2888
"14","51","Virginia","B01001_014",287366,2729
"15","51","Virginia","B01001_015",300643,819
"16","51","Virginia","B01001_016",287935,694
"17","51","Virginia","B01001_017",244334,2339
"18","51","Virginia","B01001_018",93552,1815
"19","51","Virginia","B01001_019",121644,1895
"20","51","Virginia","B01001_020",68341,1491
"21","51","Virginia","B01001_021",85357,1509
"22","51","Virginia","B01001_022",107685,1734
"23","51","Virginia","B01001_023",77139,1235
"24","51","Virginia","B01001_024",50289,1002
"25","51","Virginia","B01001_025",38029,938
"26","51","Virginia","B01001_026",4081135,1239
"27","51","Virginia","B01001_027",248113,692
"28","51","Virginia","B01001_028",250484,2274
"29","51","Virginia","B01001_029",251178,2210
"30","51","Virginia","B01001_030",154142,724
"31","51","Virginia","B01001_031",115216,1058
"32","51","Virginia","B01001_032",59743,1981
"33","51","Virginia","B01001_033",57925,2075
"34","51","Virginia","B01001_034",159880,2354
"35","51","Virginia","B01001_035",279060,1138
"36","51","Virginia","B01001_036",267216,758
"37","51","Virginia","B01001_037",272160,2738
"38","51","Virginia","B01001_038",292080,2803
"39","51","Virginia","B01001_039",311521,742
"40","51","Virginia","B01001_040",302731,667
"41","51","Virginia","B01001_041",264081,2425
"42","51","Virginia","B01001_042",102589,2085
"43","51","Virginia","B01001_043",131351,2056
"44","51","Virginia","B01001_044",73205,1522
"45","51","Virginia","B01001_045",96472,1600
"46","51","Virginia","B01001_046",128370,1571
"47","51","Virginia","B01001_047",101322,1431
"48","51","Virginia","B01001_048",78382,1479
"49","51","Virginia","B01001_049",83914,1193
