"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1701_C01_001",8201608,1394
"2","51","Virginia","S1701_C01_002",1836464,1800
"3","51","Virginia","S1701_C01_003",500471,1162
"4","51","Virginia","S1701_C01_004",1335993,1619
"5","51","Virginia","S1701_C01_005",1828178,2085
"6","51","Virginia","S1701_C01_006",5119864,1362
"7","51","Virginia","S1701_C01_007",1830880,1877
"8","51","Virginia","S1701_C01_008",3288984,2231
"9","51","Virginia","S1701_C01_009",1760589,3848
"10","51","Virginia","S1701_C01_010",1245280,1073
"11","51","Virginia","S1701_C01_011",3999859,2549
"12","51","Virginia","S1701_C01_012",4201749,2510
"13","51","Virginia","S1701_C01_013",5565618,7420
"14","51","Virginia","S1701_C01_014",1548219,4579
"15","51","Virginia","S1701_C01_015",22691,1500
"16","51","Virginia","S1701_C01_016",531604,3108
"17","51","Virginia","S1701_C01_017",5659,565
"18","51","Virginia","S1701_C01_018",218303,6703
"19","51","Virginia","S1701_C01_019",309514,5773
"20","51","Virginia","S1701_C01_020",768481,1282
"21","51","Virginia","S1701_C01_021",5089658,2641
"22","51","Virginia","S1701_C01_022",5679340,1749
"23","51","Virginia","S1701_C01_023",570783,7708
"24","51","Virginia","S1701_C01_024",1344891,10441
"25","51","Virginia","S1701_C01_025",1533076,8331
"26","51","Virginia","S1701_C01_026",2230590,14506
"27","51","Virginia","S1701_C01_027",4322433,8425
"28","51","Virginia","S1701_C01_028",4126386,8042
"29","51","Virginia","S1701_C01_029",2133508,5883
"30","51","Virginia","S1701_C01_030",1992878,5818
"31","51","Virginia","S1701_C01_031",196047,2749
"32","51","Virginia","S1701_C01_032",100983,2139
"33","51","Virginia","S1701_C01_033",95064,2279
"34","51","Virginia","S1701_C01_034",6573000,1980
"35","51","Virginia","S1701_C01_035",3090853,8234
"36","51","Virginia","S1701_C01_036",1460605,8442
"37","51","Virginia","S1701_C01_037",2021542,8437
"38","51","Virginia","S1701_C01_038",414408,8475
"39","51","Virginia","S1701_C01_039",1143890,17361
"40","51","Virginia","S1701_C01_040",1422057,18904
"41","51","Virginia","S1701_C01_041",1848296,20915
"42","51","Virginia","S1701_C01_042",2030587,20768
"43","51","Virginia","S1701_C01_043",3226774,23702
"44","51","Virginia","S1701_C01_044",4309162,22766
"45","51","Virginia","S1701_C01_045",5210206,21145
"46","51","Virginia","S1701_C01_046",1564121,10726
"47","51","Virginia","S1701_C01_047",748889,7820
"48","51","Virginia","S1701_C01_048",815232,5240
"49","51","Virginia","S1701_C01_049",2524,421
