"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1701_C01_001",7939332,1536
"2","51","Virginia","S1701_C01_002",1836803,1620
"3","51","Virginia","S1701_C01_003",1829821,1861
"4","51","Virginia","S1701_C01_004",5067608,1130
"5","51","Virginia","S1701_C01_005",1034921,903
"6","51","Virginia","S1701_C01_006",3867034,2421
"7","51","Virginia","S1701_C01_007",4072298,2542
"8","51","Virginia","S1701_C01_008",7691439,5572
"9","51","Virginia","S1701_C01_009",5520140,7106
"10","51","Virginia","S1701_C01_010",1501394,4426
"11","51","Virginia","S1701_C01_011",22245,1562
"12","51","Virginia","S1701_C01_012",467627,3343
"13","51","Virginia","S1701_C01_013",4966,633
"14","51","Virginia","S1701_C01_014",175067,5963
"15","51","Virginia","S1701_C01_015",247893,5585
"16","51","Virginia","S1701_C01_016",670202,1159
"17","51","Virginia","S1701_C01_017",5089616,2149
"18","51","Virginia","S1701_C01_018",5404333,2028
"19","51","Virginia","S1701_C01_019",636381,6119
"20","51","Virginia","S1701_C01_020",1339909,9273
"21","51","Virginia","S1701_C01_021",1468928,7371
"22","51","Virginia","S1701_C01_022",1959115,11607
"23","51","Virginia","S1701_C01_023",4201547,8667
"24","51","Virginia","S1701_C01_024",3913469,8838
"25","51","Virginia","S1701_C01_025",2022515,5040
"26","51","Virginia","S1701_C01_026",1890954,6299
"27","51","Virginia","S1701_C01_027",288078,4349
"28","51","Virginia","S1701_C01_028",154806,3009
"29","51","Virginia","S1701_C01_029",133272,2600
"30","51","Virginia","S1701_C01_030",6308499,1951
"31","51","Virginia","S1701_C01_031",2904934,8160
"32","51","Virginia","S1701_C01_032",1464894,8309
"33","51","Virginia","S1701_C01_033",1938671,8383
"34","51","Virginia","S1701_C01_034",417732,7884
"35","51","Virginia","S1701_C01_035",1210767,15304
"36","51","Virginia","S1701_C01_036",1516830,16987
"37","51","Virginia","S1701_C01_037",1959863,19310
"38","51","Virginia","S1701_C01_038",2142158,20374
"39","51","Virginia","S1701_C01_039",1460791,10164
"40","51","Virginia","S1701_C01_040",709935,6814
"41","51","Virginia","S1701_C01_041",750856,5846
"42","51","Virginia","S1701_C01_042",6780,65
"43","51","Virginia","S1701_C01_043",693343,8220
"44","51","Virginia","S1701_C01_044",316404,4729
"45","51","Virginia","S1701_C01_045",451044,4777
"46","51","Virginia","S1701_C01_046",25.9,NA
"47","51","Virginia","S1701_C02_001",914237,12754
"48","51","Virginia","S1701_C02_002",279359,6195
"49","51","Virginia","S1701_C02_003",272913,6054
"50","51","Virginia","S1701_C02_004",555771,7430
"51","51","Virginia","S1701_C02_005",79107,1778
"52","51","Virginia","S1701_C02_006",397066,6269
"53","51","Virginia","S1701_C02_007",517171,7927
"54","51","Virginia","S1701_C02_008",880170,12338
"55","51","Virginia","S1701_C02_009",505667,7930
"56","51","Virginia","S1701_C02_010",301972,6823
"57","51","Virginia","S1701_C02_011",3094,581
"58","51","Virginia","S1701_C02_012",38712,2365
"59","51","Virginia","S1701_C02_013",544,216
"60","51","Virginia","S1701_C02_014",30181,2622
"61","51","Virginia","S1701_C02_015",34067,2278
"62","51","Virginia","S1701_C02_016",105665,4602
"63","51","Virginia","S1701_C02_017",439744,6635
"64","51","Virginia","S1701_C02_018",478440,6785
"65","51","Virginia","S1701_C02_019",143760,3085
"66","51","Virginia","S1701_C02_020",155977,3439
"67","51","Virginia","S1701_C02_021",116735,2814
"68","51","Virginia","S1701_C02_022",61968,1979
"69","51","Virginia","S1701_C02_023",293043,4982
"70","51","Virginia","S1701_C02_024",210121,4126
"71","51","Virginia","S1701_C02_025",87618,2740
"72","51","Virginia","S1701_C02_026",122503,2771
"73","51","Virginia","S1701_C02_027",82922,2506
"74","51","Virginia","S1701_C02_028",40020,1545
"75","51","Virginia","S1701_C02_029",42902,1636
"76","51","Virginia","S1701_C02_030",662321,8349
"77","51","Virginia","S1701_C02_031",56283,1916
"78","51","Virginia","S1701_C02_032",230468,4305
"79","51","Virginia","S1701_C02_033",375570,5811
"80","51","Virginia","S1701_C02_034",NA,NA
"81","51","Virginia","S1701_C02_035",NA,NA
"82","51","Virginia","S1701_C02_036",NA,NA
"83","51","Virginia","S1701_C02_037",NA,NA
"84","51","Virginia","S1701_C02_038",NA,NA
"85","51","Virginia","S1701_C02_039",337888,5596
"86","51","Virginia","S1701_C02_040",149519,3081
"87","51","Virginia","S1701_C02_041",188369,4026
"88","51","Virginia","S1701_C02_042",NA,NA
"89","51","Virginia","S1701_C02_043",18423,1118
"90","51","Virginia","S1701_C02_044",126368,3159
"91","51","Virginia","S1701_C02_045",193097,4325
"92","51","Virginia","S1701_C02_046",NA,NA
"93","51","Virginia","S1701_C03_001",11.5,0.2
"94","51","Virginia","S1701_C03_002",15.2,0.3
"95","51","Virginia","S1701_C03_003",14.9,0.3
"96","51","Virginia","S1701_C03_004",11,0.1
"97","51","Virginia","S1701_C03_005",7.6,0.2
"98","51","Virginia","S1701_C03_006",10.3,0.2
"99","51","Virginia","S1701_C03_007",12.7,0.2
"100","51","Virginia","S1701_C03_008",11.4,0.2
"101","51","Virginia","S1701_C03_009",9.2,0.1
"102","51","Virginia","S1701_C03_010",20.1,0.4
"103","51","Virginia","S1701_C03_011",13.9,2.3
"104","51","Virginia","S1701_C03_012",8.3,0.5
"105","51","Virginia","S1701_C03_013",11,4.2
"106","51","Virginia","S1701_C03_014",17.2,1.4
"107","51","Virginia","S1701_C03_015",13.7,0.9
"108","51","Virginia","S1701_C03_016",15.8,0.7
"109","51","Virginia","S1701_C03_017",8.6,0.1
"110","51","Virginia","S1701_C03_018",8.9,0.1
"111","51","Virginia","S1701_C03_019",22.6,0.4
"112","51","Virginia","S1701_C03_020",11.6,0.2
"113","51","Virginia","S1701_C03_021",7.9,0.2
"114","51","Virginia","S1701_C03_022",3.2,0.1
"115","51","Virginia","S1701_C03_023",7,0.1
"116","51","Virginia","S1701_C03_024",5.4,0.1
"117","51","Virginia","S1701_C03_025",4.3,0.1
"118","51","Virginia","S1701_C03_026",6.5,0.1
"119","51","Virginia","S1701_C03_027",28.8,0.7
"120","51","Virginia","S1701_C03_028",25.9,0.9
"121","51","Virginia","S1701_C03_029",32.2,0.9
"122","51","Virginia","S1701_C03_030",10.5,0.1
"123","51","Virginia","S1701_C03_031",1.9,0.1
"124","51","Virginia","S1701_C03_032",15.7,0.3
"125","51","Virginia","S1701_C03_033",19.4,0.3
"126","51","Virginia","S1701_C03_034",NA,NA
"127","51","Virginia","S1701_C03_035",NA,NA
"128","51","Virginia","S1701_C03_036",NA,NA
"129","51","Virginia","S1701_C03_037",NA,NA
"130","51","Virginia","S1701_C03_038",NA,NA
"131","51","Virginia","S1701_C03_039",23.1,0.3
"132","51","Virginia","S1701_C03_040",21.1,0.4
"133","51","Virginia","S1701_C03_041",25.1,0.4
"134","51","Virginia","S1701_C03_042",NA,NA
"135","51","Virginia","S1701_C03_043",2.7,0.2
"136","51","Virginia","S1701_C03_044",39.9,0.7
"137","51","Virginia","S1701_C03_045",42.8,0.7
"138","51","Virginia","S1701_C03_046",NA,NA
