"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B02001_001",230601,NA
"2","51550","Chesapeake city, Virginia","B02001_002",143623,698
"3","51550","Chesapeake city, Virginia","B02001_003",68582,707
"4","51550","Chesapeake city, Virginia","B02001_004",512,162
"5","51550","Chesapeake city, Virginia","B02001_005",7563,418
"6","51550","Chesapeake city, Virginia","B02001_006",289,65
"7","51550","Chesapeake city, Virginia","B02001_007",3065,660
"8","51550","Chesapeake city, Virginia","B02001_008",6967,877
"9","51550","Chesapeake city, Virginia","B02001_009",499,207
"10","51550","Chesapeake city, Virginia","B02001_010",6468,857
"11","51620","Franklin city, Virginia","B02001_001",8457,NA
"12","51620","Franklin city, Virginia","B02001_002",3286,82
"13","51620","Franklin city, Virginia","B02001_003",4956,143
"14","51620","Franklin city, Virginia","B02001_004",0,17
"15","51620","Franklin city, Virginia","B02001_005",50,64
"16","51620","Franklin city, Virginia","B02001_006",0,17
"17","51620","Franklin city, Virginia","B02001_007",63,62
"18","51620","Franklin city, Virginia","B02001_008",102,92
"19","51620","Franklin city, Virginia","B02001_009",0,17
"20","51620","Franklin city, Virginia","B02001_010",102,92
"21","51650","Hampton city, Virginia","B02001_001",137081,NA
"22","51650","Hampton city, Virginia","B02001_002",58700,642
"23","51650","Hampton city, Virginia","B02001_003",68655,745
"24","51650","Hampton city, Virginia","B02001_004",600,154
"25","51650","Hampton city, Virginia","B02001_005",3166,339
"26","51650","Hampton city, Virginia","B02001_006",36,28
"27","51650","Hampton city, Virginia","B02001_007",1576,399
"28","51650","Hampton city, Virginia","B02001_008",4348,730
"29","51650","Hampton city, Virginia","B02001_009",319,210
"30","51650","Hampton city, Virginia","B02001_010",4029,711
"31","51700","Newport News city, Virginia","B02001_001",181323,NA
"32","51700","Newport News city, Virginia","B02001_002",91305,688
"33","51700","Newport News city, Virginia","B02001_003",73229,723
"34","51700","Newport News city, Virginia","B02001_004",600,189
"35","51700","Newport News city, Virginia","B02001_005",5552,283
"36","51700","Newport News city, Virginia","B02001_006",356,17
"37","51700","Newport News city, Virginia","B02001_007",2864,532
"38","51700","Newport News city, Virginia","B02001_008",7417,777
"39","51700","Newport News city, Virginia","B02001_009",513,184
"40","51700","Newport News city, Virginia","B02001_010",6904,759
"41","51710","Norfolk city, Virginia","B02001_001",245452,NA
"42","51710","Norfolk city, Virginia","B02001_002",117396,857
"43","51710","Norfolk city, Virginia","B02001_003",103448,1028
"44","51710","Norfolk city, Virginia","B02001_004",1182,223
"45","51710","Norfolk city, Virginia","B02001_005",8326,452
"46","51710","Norfolk city, Virginia","B02001_006",441,122
"47","51710","Norfolk city, Virginia","B02001_007",5350,814
"48","51710","Norfolk city, Virginia","B02001_008",9309,933
"49","51710","Norfolk city, Virginia","B02001_009",721,184
"50","51710","Norfolk city, Virginia","B02001_010",8588,906
"51","51735","Poquoson city, Virginia","B02001_001",12077,NA
"52","51735","Poquoson city, Virginia","B02001_002",11387,54
"53","51735","Poquoson city, Virginia","B02001_003",119,61
"54","51735","Poquoson city, Virginia","B02001_004",8,13
"55","51735","Poquoson city, Virginia","B02001_005",223,57
"56","51735","Poquoson city, Virginia","B02001_006",0,19
"57","51735","Poquoson city, Virginia","B02001_007",47,42
"58","51735","Poquoson city, Virginia","B02001_008",293,87
"59","51735","Poquoson city, Virginia","B02001_009",20,19
"60","51735","Poquoson city, Virginia","B02001_010",273,85
"61","51740","Portsmouth city, Virginia","B02001_001",96135,NA
"62","51740","Portsmouth city, Virginia","B02001_002",39632,404
"63","51740","Portsmouth city, Virginia","B02001_003",50600,497
"64","51740","Portsmouth city, Virginia","B02001_004",408,117
"65","51740","Portsmouth city, Virginia","B02001_005",1055,179
