GEOID,NAME,variable,estimate,moe,geometry
51093,"Isle of Wight County, Virginia",Black Population,11.1,3.6,"list(list(c(-76.928333, -76.925885, -76.926776, -76.924629, -76.922643, -76.924464, -76.924279, -76.923358, -76.922585, -76.921306, -76.918764, -76.918405, -76.919782, -76.918859, -76.916692, -76.916989, -76.914176, -76.916572, -76.91346, -76.913876, -76.915834, -76.91366, -76.91699, -76.915377, -76.912953, -76.912542, -76.910306, -76.909501, -76.90591, -76.904227, -76.903552, -76.901871, -76.898509, -76.896655, -76.894807, -76.899719, -76.900539, -76.900146, -76.901724, -76.900361, -76.901405, -76.897564, 
-76.898305, -76.89571, -76.895053, -76.894532, -76.89278, -76.892801, -76.890543, -76.889626, -76.886934, -76.886622, -76.88462, -76.884829, -76.887574, -76.887977, -76.889389, -76.885181, -76.886467, -76.88499, -76.883445, -76.879882, -76.878316, -76.875687, -76.872666, -76.871928, -76.868614, -76.867007, -76.86559, -76.865194, -76.866083, -76.86541, -76.861938, -76.861718, -76.862545, -76.863571, -76.866199, -76.868025, -76.868881, -76.86739, -76.866572, -76.865603, -76.865484, -76.864029, -76.865724, 
-76.864546, -76.864624, -76.86255, -76.86215, -76.863098, -76.862027, -76.859969, -76.859041, -76.859217, -76.857495, -76.856213, -76.855625, -76.856863, -76.858997, -76.858817, -76.859689, -76.857749, -76.857597, -76.856004, -76.855607, -76.853988, -76.853191, -76.85171, -76.850607, -76.849285, -76.849915, -76.84865, -76.850579, -76.852202, -76.85105, -76.851915, -76.849604, -76.84747, -76.845551, -76.844389, -76.840847, -76.839506, -76.839521, -76.837251, -76.836192, -76.835823, -76.833855, -76.835767, 
-76.838488, -76.838893, -76.835088, -76.831392, -76.830187, -76.831099, -76.82985, -76.829071, -76.827261, -76.82494, -76.824181, -76.822317, -76.821924, -76.820427, -76.820438, -76.818031, -76.817737, -76.820526, -76.822108, -76.823301, -76.82303, -76.826073, -76.827278, -76.827272, -76.825818, -76.826388, -76.825636, -76.822229, -76.822103, -76.819414, -76.818528, -76.819396, -76.816965, -76.816499, -76.814941, -76.815576, -76.817073, -76.819087, -76.816139, -76.816432, -76.815269, -76.815601, 
-76.81855, -76.821225, -76.822498, -76.824283, -76.826978, -76.828778, -76.830817, -76.833043, -76.833464, -76.835658, -76.835154, -76.836282, -76.836042, -76.833701, -76.833669, -76.831432, -76.833125, -76.83468, -76.837213, -76.837581, -76.839989, -76.843028, -76.844829, -76.845745, -76.844257, -76.845339, -76.845298, -76.846873, -76.850371, -76.852503, -76.851144, -76.853335, -76.855798, -76.85897, -76.859281, -76.857342, -76.857509, -76.85508, -76.855986, -76.855224, -76.853063, -76.853927, -76.851196, 
-76.851253, -76.854212, -76.854118, -76.852311, -76.851632, -76.850122, -76.851157, -76.850115, -76.850273, -76.849288, -76.849105, -76.849684, -76.837581, -76.825667, -76.771586, -76.729753, -76.711775, -76.710719, -76.709855, -76.708127, -76.706207, -76.704127, -76.701679, -76.698255, -76.697967, -76.699967, -76.700991, -76.701183, -76.697183, -76.696159, -76.694463, -76.693391, -76.693322, -76.695007, -76.693407, -76.693759, -76.695647, -76.693727, -76.691087, -76.689775, -76.687775, -76.687871, 
-76.684478, -76.683822, -76.683838, -76.681694, -76.684142, -76.682078, -76.682974, -76.68419, -76.682622, -76.681406, -76.677966, -76.675166, -76.67779, -76.679358, -76.679102, -76.677134, -76.678606, -76.679966, -76.67979, -76.680286, -76.679806, -76.678222, -76.675822, -76.672654, -76.672606, -76.674654, -76.675742, -76.675422, -76.67379, -76.671588, -76.666542, -76.6637500053404, -76.656894, -76.6571013561368, -76.657702578665, -76.65811, -76.667646, -76.669822, -76.66835, -76.662558, -76.6545568897201, 
-76.653998, -76.646013, -76.612124, -76.586491, -76.577531, -76.5766167578231, -76.5658027113464, -76.562923, -76.551246, -76.524853, -76.522971, -76.524142, -76.5218831698107, -76.521006, -76.513363, -76.5117799300356, -76.5024498983362, -76.500355, -76.487559, -76.4865786863028, -76.4841070658135, -76.487351, -76.490119, -76.493335, -76.496823, -76.500425, -76.502845, -76.512552, -76.515877, -76.518442, -76.521099, -76.524547, -76.527156, -76.526428, -76.529279, -76.53352, -76.534625, -76.535812, 
-76.537863, -76.56927, -76.581707, -76.611708, -76.631277, -76.632902, -76.670513, -76.691033, -76.723256, -76.741229, -76.747665, -76.75581, -76.793189, -76.813535, -76.814643, -76.827275, -76.860938, -76.869449, -76.897592, -76.9004, -76.909672, -76.910569, -76.912598, -76.912964, -76.912077, -76.913873, -76.913801, -76.915559, -76.917749, -76.917742, -76.915053, -76.912163, -76.91197, -76.912015, -76.914856, -76.917729, -76.919013, -76.917129, -76.916467, -76.918298, -76.919961, -76.921455, -76.92315, 
-76.924982, -76.92518, -76.924989, -76.924575, -76.92448, -76.924047, -76.923878, -76.923308, -76.922266, -76.920915, -76.920638, -76.920531, -76.920953, -76.920984, -76.920004, -76.917657, -76.917625, -76.918493, -76.919586, -76.917224, -76.917039, -76.917328, -76.91708, -76.915846, -76.916505, -76.91507, -76.913101, -76.912221, -76.915772, -76.916913, -76.918045, -76.920275, -76.920407, -76.922396, -76.923824, -76.925691, -76.92649, -76.927962, -76.92745, -76.930272, -76.928333, 36.704689, 36.705333, 
36.706443, 36.707729, 36.709558, 36.710757, 36.712754, 36.713546, 36.715922, 36.716587, 36.716035, 36.71693, 36.718156, 36.719849, 36.718063, 36.719531, 36.722144, 36.724468, 36.72552, 36.727723, 36.728766, 36.729261, 36.733724, 36.736455, 36.737374, 36.738751, 36.738756, 36.741429, 36.740116, 36.738884, 36.739304, 36.742533, 36.744581, 36.745153, 36.747034, 36.753576, 36.752841, 36.755091, 36.755008, 36.756311, 36.757393, 36.759612, 36.761998, 36.762126, 36.763408, 36.762184, 36.76251, 36.760439, 
36.76061, 36.762021, 36.764057, 36.763041, 36.764402, 36.766335, 36.769152, 36.771198, 36.771535, 36.775557, 36.777964, 36.780222, 36.781181, 36.78116, 36.782283, 36.782999, 36.784876, 36.788323, 36.787724, 36.787959, 36.789574, 36.792264, 36.793732, 36.795505, 36.797653, 36.80064, 36.803893, 36.804928, 36.803915, 36.806029, 36.808449, 36.809354, 36.81159, 36.810654, 36.81344, 36.813919, 36.816873, 36.817368, 36.819703, 36.822584, 36.823957, 36.825053, 36.826807, 36.82743, 36.826722, 36.824937, 36.82492, 
36.825875, 36.827207, 36.831023, 36.832147, 36.833589, 36.835699, 36.836795, 36.837793, 36.83853, 36.84155, 36.843212, 36.84254, 36.844694, 36.844436, 36.846256, 36.847242, 36.849964, 36.850407, 36.851807, 36.852799, 36.853731, 36.853118, 36.854181, 36.854013, 36.855182, 36.855752, 36.857861, 36.859442, 36.860331, 36.859761, 36.861411, 36.862853, 36.864221, 36.865054, 36.865852, 36.868556, 36.869115, 36.870164, 36.872295, 36.872935, 36.875785, 36.876333, 36.875898, 36.878121, 36.878315, 36.876935, 
36.877692, 36.879029, 36.880584, 36.882057, 36.883599, 36.882345, 36.882437, 36.883846, 36.884726, 36.886023, 36.887483, 36.888556, 36.889431, 36.89122, 36.891337, 36.892599, 36.892891, 36.895595, 36.896584, 36.898616, 36.899771, 36.900465, 36.905384, 36.906167, 36.906873, 36.909205, 36.911575, 36.912579, 36.914278, 36.915912, 36.916818, 36.91623, 36.917328, 36.920162, 36.921025, 36.917851, 36.918169, 36.917373, 36.91939, 36.920187, 36.922725, 36.924057, 36.924631, 36.925942, 36.929591, 36.930321, 
36.929692, 36.929653, 36.928769, 36.929071, 36.93096, 36.932596, 36.934527, 36.938224, 36.938612, 36.940793, 36.942627, 36.944472, 36.947115, 36.948596, 36.953221, 36.95516, 36.956031, 36.957992, 36.959511, 36.960269, 36.963652, 36.964431, 36.967322, 36.970886, 36.972193, 36.974153, 36.976102, 36.978646, 36.979799, 36.981886, 36.984325, 36.986727, 36.989612, 36.99067, 36.992386, 36.9932, 36.995573, 36.996211, 37.002237, 37.007483, 37.030907, 37.048123, 37.05538, 37.055252, 37.056324, 37.0565, 37.055748, 
37.056884, 37.057204, 37.05914, 37.061268, 37.062852, 37.064324, 37.066196, 37.070996, 37.072564, 37.072884, 37.073556, 37.074838, 37.07666, 37.080452, 37.082164, 37.083284, 37.084628, 37.08546, 37.085124, 37.08602, 37.087316, 37.088164, 37.090836, 37.092628, 37.093779, 37.097011, 37.098659, 37.101971, 37.103891, 37.105027, 37.106739, 37.104179, 37.108643, 37.109811, 37.111427, 37.112627, 37.113923, 37.115427, 37.117683, 37.121123, 37.126291, 37.127923, 37.130403, 37.132147, 37.132771, 37.133875, 
37.135043, 37.136499, 37.139043, 37.140979, 37.14206, 37.138179, 37.1299789626168, 37.109843, 37.1076166498994, 37.1011614185447, 37.096787, 37.076228, 37.06426, 37.05506, 37.045748, 37.0396013526635, 37.039172, 37.036228, 37.035604, 37.02874, 37.022548, 37.0213744054422, 37.0074926283658, 37.003796, 36.998946, 36.983833, 36.981085, 36.978316, 36.9746216313646, 36.973187, 36.968057, 36.9677107642951, 36.9656701784876, 36.965212, 36.952372, 36.9457107379834, 36.928916, 36.92874, 36.927684, 36.925076, 
36.919668, 36.914626, 36.913313, 36.910534, 36.908988, 36.907103, 36.90633, 36.907412, 36.910923, 36.914628, 36.916698, 36.915563, 36.91355, 36.912507, 36.912395, 36.888802, 36.879413, 36.856884, 36.84196, 36.840717, 36.812093, 36.796239, 36.7714, 36.7575, 36.752616, 36.746046, 36.719455, 36.706437, 36.705733, 36.69527, 36.670658, 36.664407, 36.64405, 36.645731, 36.648175, 36.649849, 36.650697, 36.652082, 36.655793, 36.657825, 36.6593, 36.659803, 36.661251, 36.662368, 36.666538, 36.669307, 36.670912, 
36.672717, 36.674564, 36.674023, 36.674695, 36.676111, 36.679165, 36.680508, 36.681384, 36.681781, 36.681395, 36.682195, 36.683342, 36.683886, 36.683913, 36.682421, 36.682452, 36.683196, 36.683795, 36.682518, 36.683237, 36.683823, 36.685099, 36.685402, 36.686007, 36.686134, 36.687199, 36.687769, 36.68867, 36.688776, 36.690175, 36.690759, 36.693043, 36.693344, 36.693117, 36.694924, 36.694663, 36.696105, 36.698408, 36.700985, 36.699916, 36.70033, 36.699045, 36.700175, 36.699988, 36.69874, 36.698329, 
36.700311, 36.700502, 36.702648, 36.704996, 36.704689)))"
51095,"James City County, Virginia",Black Population,7.5,3.5,"list(list(c(-76.914226, -76.912136, -76.910444, -76.908503, -76.901139, -76.898953, -76.897792, -76.898099, -76.904471, -76.903362, -76.903388, -76.900203, -76.898628, -76.898308, -76.895145, -76.8934, -76.892164, -76.89198, -76.89241, -76.893489, -76.897188, -76.89874, -76.900368, -76.900529, -76.898166, -76.897739, -76.897974, -76.894153, -76.895212, -76.893953, -76.895101, -76.894921, -76.893153, -76.893341, -76.894672, -76.892153, -76.892758, -76.890381, -76.891996, -76.891683, -76.892465, -76.893333, 
-76.895784, -76.893505, -76.892677, -76.885774, -76.885748, -76.882786, -76.880076, -76.877327, -76.868687, -76.86577, -76.864065, -76.861303, -76.858234, -76.856623, -76.852564, -76.850374, -76.847066, -76.844995, -76.83974, -76.830121, -76.826887, -76.824152, -76.822119, -76.818757, -76.816897, -76.814664, -76.812466, -76.810331, -76.808029, -76.805866, -76.802862, -76.801843, -76.797648, -76.795037, -76.792264, -76.790169, -76.786653, -76.785654, -76.783154, -76.780329, -76.77732, -76.776893, 
-76.774385, -76.774254, -76.772953, -76.770188, -76.771184, -76.771066, -76.769682, -76.767592, -76.767996, -76.765675, -76.766402, -76.764635, -76.763628, -76.764479, -76.765717, -76.764909, -76.763718, -76.764086, -76.760475, -76.76034, -76.759398, -76.762507, -76.761486, -76.758948, -76.758113, -76.760573, -76.762419, -76.762841, -76.7658, -76.764464, -76.763462, -76.762045, -76.760473, -76.761244, -76.760258, -76.758504, -76.756298, -76.757654, -76.756789, -76.751934, -76.741984, -76.737062, 
-76.732961, -76.727586, -76.712305, -76.698879, -76.672296, -76.668035, -76.662334, -76.658651, -76.664971, -76.673611, -76.674792, -76.676051, -76.678383, -76.680013, -76.683417, -76.682902, -76.685655, -76.686181, -76.689044, -76.69003, -76.689269, -76.690433, -76.692439, -76.690654, -76.69352, -76.694473, -76.692747, -76.694388, -76.694797, -76.695611, -76.697885, -76.698792, -76.69773, -76.699919, -76.699905, -76.70114, -76.709831, -76.710389, -76.716655, -76.719823, -76.725209, -76.725869, -76.727103, 
-76.734778, -76.741811, -76.745182, -76.74531, -76.745701, -76.749683, -76.751256, -76.753679, -76.755511, -76.754831, -76.754819, -76.75332, -76.753011, -76.753697, -76.754846, -76.753072, -76.752036, -76.750868, -76.746419, -76.743875, -76.735648, -76.734576, -76.734594, -76.735563, -76.735948, -76.734546, -76.733683, -76.73099, -76.729601, -76.728903, -76.727588, -76.728569, -76.731044, -76.736883, -76.736247, -76.739665, -76.739514, -76.737643, -76.735754, -76.73403, -76.733806, -76.732528, -76.733248, 
-76.731814, -76.731784, -76.733902, -76.73417, -76.72542, -76.724901, -76.725272, -76.732461, -76.733918, -76.737633, -76.738479, -76.742395, -76.7406, -76.739876, -76.739056, -76.740028, -76.740911, -76.738554, -76.738029, -76.737958, -76.737468, -76.731923, -76.73081, -76.727855, -76.726003, -76.70815, -76.706469, -76.702289, -76.700271, -76.698043, -76.690505, -76.682638, -76.673143, -76.664971, -76.668024, -76.676009, -76.678086, -76.680113, -76.679406, -76.68019, -76.679468, -76.679257, -76.669266, 
-76.665824, -76.664235, -76.662309, -76.662466, -76.659965, -76.656731, -76.654685, -76.651277, -76.64747, -76.632722, -76.630766, -76.627687, -76.626091, -76.623196, -76.61758, -76.614577, -76.601115, -76.600283, -76.598955, -76.597307, -76.595019, -76.594363, -76.595099, -76.594891, -76.593531, -76.591835, -76.591432, -76.590875, -76.590865, -76.59087, -76.590175, -76.585175, -76.583375, -76.581875, -76.582975, -76.579875, -76.580175, -76.577675, -76.578267, -76.579979, -76.577819, -76.578091, 
-76.581067, -76.581691, -76.584571, -76.584347, -76.586987, -76.590299, -76.595403, -76.597875, -76.600701, -76.604732, -76.60721, -76.610984, -76.611017579599, -76.6125170762433, -76.616268, -76.61934, -76.623292, -76.629868, -76.641085, -76.6413107476574, -76.649869, -76.6764442049809, -76.689166, -76.69337250901, -76.698943, -76.730951, -76.7310819362168, -76.7326381417154, -76.73432, -76.74, -76.74304, -76.75047, -76.757765, -76.773752, -76.780532, -76.7884015604632, -76.789086, -76.799079, -76.813832, 
-76.8196011400172, -76.828109, -76.869035, -76.874746, -76.877126, -76.8808104094617, -76.873732, -76.873438, -76.873171, -76.877116, -76.878902, -76.882047, -76.883076, -76.882612, -76.881459, -76.881564, -76.880831, -76.877896, -76.874685, -76.872806, -76.871685, -76.871995, -76.874685, -76.876928, -76.878374, -76.87944, -76.880005, -76.879351, -76.875256, -76.874685, -76.876077, -76.87563, -76.876619, -76.87553, -76.874685, -76.873632, -76.874685, -76.877446, -76.880139, -76.880598, -76.879811, 
-76.87834, -76.874685, -76.87362, -76.873507, -76.874437, -76.877099, -76.878446, -76.881463, -76.88477, -76.887475, -76.888855, -76.891162, -76.896404, -76.899517, -76.90198, -76.905353, -76.907978, -76.909647, -76.913304, -76.915863, -76.914226, 37.356791, 37.359633, 37.364091, 37.366346, 37.36998, 37.371789, 37.373802, 37.375146, 37.377665, 37.380032, 37.381152, 37.385759, 37.385846, 37.382526, 37.382023, 37.38228, 37.383381, 37.384888, 37.38795, 37.389541, 37.39217, 37.391592, 37.392117, 37.395889, 
37.395745, 37.397197, 37.39955, 37.400228, 37.402982, 37.405305, 37.406821, 37.40791, 37.409645, 37.411582, 37.414335, 37.417475, 37.419427, 37.420038, 37.420866, 37.423392, 37.423733, 37.424223, 37.428462, 37.429717, 37.433067, 37.432537, 37.43344, 37.436925, 37.438249, 37.440145, 37.440624, 37.441464, 37.443495, 37.445522, 37.447408, 37.447997, 37.447795, 37.448592, 37.448293, 37.447567, 37.448816, 37.449799, 37.449087, 37.450757, 37.450445, 37.449214, 37.449187, 37.44766, 37.447364, 37.445804, 
37.445425, 37.443277, 37.442052, 37.44053, 37.438244, 37.437726, 37.435528, 37.43612, 37.438188, 37.437534, 37.43772, 37.436192, 37.435741, 37.433923, 37.434716, 37.436838, 37.438217, 37.438627, 37.437012, 37.435006, 37.435427, 37.438274, 37.439219, 37.438654, 37.437571, 37.437078, 37.438221, 37.439824, 37.440005, 37.441473, 37.441619, 37.442757, 37.442771, 37.443453, 37.444339, 37.444733, 37.446532, 37.444834, 37.445998, 37.447377, 37.449509, 37.450823, 37.451651, 37.452438, 37.454197, 37.452842, 
37.45253, 37.455265, 37.458691, 37.456685, 37.456618, 37.45951, 37.461715, 37.463243, 37.467076, 37.457372, 37.450235, 37.444156, 37.431309, 37.419106, 37.395808, 37.390893, 37.383402, 37.380139, 37.375144, 37.367631, 37.367785, 37.369027, 37.368807, 37.366662, 37.36766, 37.369838, 37.369711, 37.369107, 37.369526, 37.368671, 37.367518, 37.365908, 37.365762, 37.367332, 37.367966, 37.366925, 37.367242, 37.366151, 37.365134, 37.365942, 37.36593, 37.366865, 37.368111, 37.367697, 37.365533, 37.366456, 
37.365194, 37.365672, 37.366421, 37.369203, 37.369071, 37.370607, 37.371248, 37.371641, 37.370396, 37.365133, 37.364744, 37.362874, 37.360592, 37.357619, 37.356301, 37.35422, 37.352248, 37.349589, 37.348753, 37.345771, 37.344635, 37.340514, 37.338675, 37.338045, 37.338065, 37.336596, 37.335322, 37.332278, 37.331427, 37.329597, 37.327046, 37.32344, 37.320684, 37.31788, 37.315885, 37.312979, 37.308451, 37.304921, 37.304649, 37.310284, 37.308349, 37.306624, 37.306255, 37.301294, 37.301751, 37.300846, 
37.299205, 37.297901, 37.297085, 37.294259, 37.292016, 37.28895, 37.288719, 37.285911, 37.284409, 37.28386, 37.279686, 37.280523, 37.279627, 37.279626, 37.275935, 37.27573, 37.273537, 37.273905, 37.271647, 37.269666, 37.264742, 37.261318, 37.26037, 37.260242, 37.258983, 37.253889, 37.253447, 37.25049, 37.249901, 37.247873, 37.247809, 37.248349, 37.248744, 37.249018, 37.247591, 37.247226, 37.247657, 37.250237, 37.253983, 37.261092, 37.259332, 37.260068, 37.26413, 37.26565, 37.265652, 37.265608, 37.26603, 
37.264063, 37.260327, 37.2517, 37.251609, 37.24645, 37.243072, 37.241218, 37.239154, 37.239587, 37.236345, 37.235319, 37.232278, 37.233458, 37.235057, 37.236113, 37.236383, 37.238193, 37.235665, 37.234033, 37.233249, 37.230449, 37.223985, 37.222225, 37.220001, 37.217025, 37.214417, 37.214721, 37.213145, 37.210382, 37.209853, 37.205845, 37.200545, 37.195145, 37.194845, 37.193245, 37.192645, 37.190745, 37.190445, 37.188849, 37.188593, 37.187361, 37.186609, 37.185266, 37.18213, 37.182578, 37.181058, 
37.18021, 37.181506, 37.178418, 37.178246, 37.17521, 37.170866, 37.168946, 37.167114, 37.1670970016316, 37.1704855922357, 37.178962, 37.192146, 37.198738, 37.206738, 37.216002, 37.216128237761, 37.220914, 37.2222340702375, 37.222866, 37.2212280558657, 37.219059, 37.213813, 37.2134398181795, 37.2090044708367, 37.204211, 37.195379, 37.192611, 37.190098, 37.191658, 37.206061, 37.209336, 37.2230585115582, 37.224252, 37.233294, 37.239481, 37.2402503803035, 37.241385, 37.241385, 37.250427, 37.251854, 37.251854, 
37.256728, 37.257149, 37.25833, 37.263488, 37.266014, 37.271683, 37.275924, 37.278539, 37.281349, 37.285509, 37.287259, 37.290045, 37.291961, 37.293713, 37.295597, 37.298399, 37.301045, 37.302713, 37.304863, 37.307411, 37.309874, 37.311722, 37.317713, 37.320434, 37.32553, 37.329564, 37.333224, 37.3383, 37.339182, 37.342561, 37.346012, 37.347593, 37.348681, 37.350241, 37.352789, 37.35529, 37.360211, 37.362044, 37.363415, 37.365427, 37.369189, 37.369443, 37.369253, 37.368566, 37.366423, 37.363969, 
37.362096, 37.360846, 37.359028, 37.356222, 37.350644, 37.349015, 37.348643, 37.349989, 37.352615, 37.356791)))"
51073,"Gloucester County, Virginia",Black Population,6.8,3.6,"list(list(c(-76.706298, -76.704131, -76.703334, -76.704721, -76.704425, -76.702136, -76.699072, -76.691233, -76.687006, -76.685864, -76.685895, -76.685284, -76.680091, -76.673994, -76.673254, -76.670453, -76.669242, -76.667425, -76.664999, -76.662155, -76.661583, -76.662667, -76.662071, -76.659628, -76.656882, -76.655104, -76.654033, -76.655521, -76.654224, -76.652481, -76.651267, -76.651104, -76.652326, -76.651886, -76.649138, -76.651296, -76.651524, -76.650189, -76.650061, -76.647973, -76.646794, 
-76.645644, -76.648151, -76.646726, -76.647874, -76.647934, -76.648922, -76.648009, -76.650744, -76.651523, -76.651325, -76.652118, -76.657182, -76.657261, -76.658992, -76.659794, -76.661793, -76.661903, -76.664398, -76.667467, -76.6675, -76.668356, -76.668855, -76.669322, -76.669084, -76.667451, -76.666492, -76.667624, -76.665734, -76.661475, -76.661293, -76.662003, -76.663231, -76.661983, -76.660912, -76.654076, -76.652143, -76.650239, -76.647792, -76.645957, -76.645178, -76.642792, -76.642002, 
-76.640021, -76.639601, -76.637791, -76.636972, -76.634336, -76.632008, -76.630939, -76.629592, -76.628251, -76.624346, -76.624342, -76.623204, -76.621282, -76.619797, -76.617373, -76.614693, -76.611742, -76.612737, -76.614418, -76.614983, -76.612667, -76.612478, -76.609432, -76.608265, -76.606015, -76.603579, -76.601524, -76.599625, -76.59741, -76.595767, -76.595138, -76.593886, -76.59198, -76.590991, -76.589613, -76.58924, -76.588893, -76.586364, -76.582617, -76.582645, -76.580769, -76.580917, 
-76.576416, -76.574934, -76.576205, -76.574351, -76.575985, -76.574777, -76.574853, -76.57353, -76.571356, -76.57031, -76.568196, -76.565901, -76.561683, -76.559065, -76.556626, -76.557784, -76.55593, -76.553357, -76.552947, -76.553602, -76.553087, -76.550698, -76.550686, -76.55208, -76.551459, -76.547937, -76.546082, -76.54576, -76.543021, -76.542773, -76.534311, -76.531847, -76.529771, -76.528832, -76.527314, -76.526098, -76.524298, -76.521998, -76.517356, -76.511995, -76.507266, -76.501303, -76.500717, 
-76.499671, -76.499163, -76.481221, -76.475763, -76.472686, -76.470129, -76.464364, -76.462195, -76.456263, -76.453285, -76.443978, -76.439549, -76.437561, -76.43838, -76.436052, -76.435796, -76.439448, -76.44359, -76.444645, -76.445376, -76.447752, -76.449625, -76.450199, -76.451828, -76.449069, -76.449582, -76.448201, -76.447193, -76.447735, -76.447188, -76.447761, -76.446539, -76.446565, -76.447009, -76.446203, -76.444135, -76.444736, -76.443041, -76.443008, -76.442145, -76.442333, -76.44685, 
-76.448362, -76.448717, -76.445332, -76.446807, -76.444263, -76.446954, -76.447979, -76.446311, -76.446397, -76.449373, -76.450221, -76.449904, -76.448031, -76.447944, -76.444736, -76.432225, -76.424457, -76.415693, -76.411062, -76.407336, -76.405853, -76.405784, -76.4047560317518, -76.415167, -76.418719, -76.407497, -76.4147, -76.428752, -76.437525, -76.4434723901015, -76.445333, -76.434965, -76.406388, -76.3966376771824, -76.38777, -76.385603, -76.381075, -76.369029, -76.352556, -76.349489, -76.36229, 
-76.3753263843999, -76.375952, -76.392788, -76.3931962901134, -76.3995085001154, -76.417173, -76.417223600721, -76.421765, -76.429141, -76.4451369723186, -76.475927, -76.4809602959918, -76.4815143009264, -76.48284, -76.493302, -76.4988999709057, -76.501939, -76.506312, -76.512589, -76.516057, -76.520281, -76.526892, -76.529503, -76.530089, -76.53641, -76.544682, -76.545962, -76.553322, -76.561258, -76.566602, -76.569978, -76.573498, -76.576731, -76.580107, -76.586197, -76.599384, -76.600713, -76.60725, 
-76.610529, -76.613479, -76.616325, -76.623484, -76.624676, -76.62938, -76.632433, -76.637277, -76.63965, -76.647453, -76.649673, -76.658651, -76.662334, -76.668035, -76.672296, -76.698879, -76.712305, -76.706298, 37.437175, 37.440536, 37.444631, 37.448035, 37.448897, 37.450523, 37.450974, 37.447582, 37.447882, 37.449825, 37.451982, 37.453382, 37.457331, 37.461323, 37.461375, 37.459778, 37.456164, 37.455525, 37.457044, 37.457802, 37.458669, 37.461344, 37.462476, 37.463907, 37.467477, 37.468699, 37.471525, 
37.473813, 37.473782, 37.472358, 37.473117, 37.474897, 37.475998, 37.476597, 37.476835, 37.478655, 37.480742, 37.481584, 37.480001, 37.480007, 37.481154, 37.486339, 37.486593, 37.488647, 37.489634, 37.493778, 37.494244, 37.495891, 37.496978, 37.497939, 37.499587, 37.500099, 37.507161, 37.508508, 37.509792, 37.511547, 37.512975, 37.514435, 37.516283, 37.520104, 37.522917, 37.523696, 37.52788, 37.528508, 37.52963, 37.530683, 37.533256, 37.535118, 37.539892, 37.557964, 37.559839, 37.562998, 37.56566, 
37.566755, 37.573626, 37.603174, 37.601319, 37.600633, 37.598944, 37.598826, 37.59771, 37.597087, 37.595614, 37.594771, 37.592836, 37.592445, 37.590842, 37.590476, 37.591255, 37.59027, 37.591528, 37.591485, 37.589682, 37.58827, 37.586016, 37.586366, 37.588609, 37.590339, 37.591012, 37.590289, 37.587069, 37.586479, 37.583979, 37.582728, 37.581895, 37.582022, 37.582916, 37.583259, 37.585596, 37.588148, 37.587577, 37.588225, 37.588079, 37.586434, 37.58697, 37.58552, 37.582986, 37.583414, 37.581828, 
37.579797, 37.578266, 37.578513, 37.577687, 37.576741, 37.575673, 37.575186, 37.573791, 37.57165, 37.570229, 37.569752, 37.567926, 37.566543, 37.562946, 37.562412, 37.561438, 37.562374, 37.56175, 37.562018, 37.561347, 37.55966, 37.556538, 37.555054, 37.555359, 37.556993, 37.558576, 37.559824, 37.561234, 37.562076, 37.566374, 37.567149, 37.567884, 37.566777, 37.565105, 37.56427, 37.559482, 37.558633, 37.55768, 37.556363, 37.555029, 37.554317, 37.550438, 37.548807, 37.548312, 37.548489, 37.548739, 
37.547505, 37.540825, 37.538336, 37.537096, 37.536869, 37.536217, 37.533294, 37.530691, 37.529667, 37.528668, 37.527405, 37.520926, 37.51998, 37.515861, 37.514461, 37.51436, 37.511947, 37.510038, 37.50941, 37.501739, 37.495432, 37.494208, 37.491771, 37.490698, 37.488806, 37.486245, 37.484598, 37.481164, 37.47805, 37.475808, 37.472993, 37.469994, 37.468072, 37.46695, 37.465085, 37.464925, 37.462532, 37.460358, 37.459673, 37.457544, 37.456652, 37.454539, 37.45285, 37.452046, 37.450693, 37.449847, 37.448141, 
37.445299, 37.442586, 37.439106, 37.4378, 37.436556, 37.434345, 37.43344, 37.431839, 37.430219, 37.427992, 37.423899, 37.420064, 37.418539, 37.416515, 37.414957, 37.413655, 37.413397, 37.412722, 37.409378, 37.406886, 37.4002130024531, 37.402133, 37.3978, 37.369836, 37.367778, 37.380687, 37.37975, 37.3696269448707, 37.36646, 37.354524, 37.332924, 37.3196983768162, 37.30767, 37.294108, 37.28534, 37.279311, 37.278334, 37.273963, 37.270226, 37.267980602687, 37.2678728461538, 37.264973, 37.2649558714051, 
37.2646910614469, 37.26395, 37.2638535589046, 37.255198, 37.25331, 37.2523639722266, 37.250543, 37.2536650560123, 37.2540086945425, 37.254831, 37.24947, 37.2410151037221, 37.241756, 37.243392, 37.24637, 37.248752, 37.254576, 37.260534, 37.263761, 37.264592, 37.271119, 37.276528, 37.277136, 37.280976, 37.283536, 37.286352, 37.289104, 37.293744, 37.296896, 37.299248, 37.302679, 37.312791, 37.314038, 37.320923, 37.324782, 37.329679, 37.333087, 37.339138, 37.340314, 37.346991, 37.350616, 37.355595, 37.358857, 
37.371522, 37.37439, 37.380139, 37.383402, 37.390893, 37.395808, 37.419106, 37.431309, 37.437175)))"
