"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B02001_001",219268,NA
"2","51550","Chesapeake city, Virginia","B02001_002",138500,847
"3","51550","Chesapeake city, Virginia","B02001_003",65621,540
"4","51550","Chesapeake city, Virginia","B02001_004",991,282
"5","51550","Chesapeake city, Virginia","B02001_005",6198,311
"6","51550","Chesapeake city, Virginia","B02001_006",55,61
"7","51550","Chesapeake city, Virginia","B02001_007",3062,879
"8","51550","Chesapeake city, Virginia","B02001_008",4841,555
"9","51550","Chesapeake city, Virginia","B02001_009",665,245
"10","51550","Chesapeake city, Virginia","B02001_010",4176,518
"11","51620","Franklin city, Virginia","B02001_001",8549,NA
"12","51620","Franklin city, Virginia","B02001_002",3480,127
"13","51620","Franklin city, Virginia","B02001_003",4849,147
"14","51620","Franklin city, Virginia","B02001_004",8,12
"15","51620","Franklin city, Virginia","B02001_005",61,51
"16","51620","Franklin city, Virginia","B02001_006",0,127
"17","51620","Franklin city, Virginia","B02001_007",0,127
"18","51620","Franklin city, Virginia","B02001_008",151,114
"19","51620","Franklin city, Virginia","B02001_009",0,127
"20","51620","Franklin city, Virginia","B02001_010",151,114
"21","51650","Hampton city, Virginia","B02001_001",139046,NA
"22","51650","Hampton city, Virginia","B02001_002",61537,576
"23","51650","Hampton city, Virginia","B02001_003",68754,534
"24","51650","Hampton city, Virginia","B02001_004",668,166
"25","51650","Hampton city, Virginia","B02001_005",3277,173
"26","51650","Hampton city, Virginia","B02001_006",119,122
"27","51650","Hampton city, Virginia","B02001_007",1939,565
"28","51650","Hampton city, Virginia","B02001_008",2752,472
"29","51650","Hampton city, Virginia","B02001_009",173,101
"30","51650","Hampton city, Virginia","B02001_010",2579,450
"31","51700","Newport News city, Virginia","B02001_001",181822,NA
"32","51700","Newport News city, Virginia","B02001_002",92626,764
"33","51700","Newport News city, Virginia","B02001_003",73302,783
"34","51700","Newport News city, Virginia","B02001_004",526,169
"35","51700","Newport News city, Virginia","B02001_005",5258,360
"36","51700","Newport News city, Virginia","B02001_006",340,42
"37","51700","Newport News city, Virginia","B02001_007",3554,623
"38","51700","Newport News city, Virginia","B02001_008",6216,774
"39","51700","Newport News city, Virginia","B02001_009",748,331
"40","51700","Newport News city, Virginia","B02001_010",5468,732
"41","51710","Norfolk city, Virginia","B02001_001",242143,NA
"42","51710","Norfolk city, Virginia","B02001_002",116390,792
"43","51710","Norfolk city, Virginia","B02001_003",106147,599
"44","51710","Norfolk city, Virginia","B02001_004",870,183
"45","51710","Norfolk city, Virginia","B02001_005",7999,356
"46","51710","Norfolk city, Virginia","B02001_006",549,226
"47","51710","Norfolk city, Virginia","B02001_007",4339,824
"48","51710","Norfolk city, Virginia","B02001_008",5849,589
"49","51710","Norfolk city, Virginia","B02001_009",727,244
"50","51710","Norfolk city, Virginia","B02001_010",5122,537
"51","51735","Poquoson city, Virginia","B02001_001",12099,NA
"52","51735","Poquoson city, Virginia","B02001_002",11579,32
"53","51735","Poquoson city, Virginia","B02001_003",56,52
"54","51735","Poquoson city, Virginia","B02001_004",0,127
"55","51735","Poquoson city, Virginia","B02001_005",328,83
