"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","B02001_001",8413774,NA
"2","51","Virginia","B02001_002",5722660,6402
"3","51","Virginia","B02001_003",1613285,5365
"4","51","Virginia","B02001_004",22972,1339
"5","51","Virginia","B02001_005",531503,3435
"6","51","Virginia","B02001_006",5677,516
"7","51","Virginia","B02001_007",208464,6457
"8","51","Virginia","B02001_008",309213,6030
"9","51","Virginia","B02001_009",33041,2400
"10","51","Virginia","B02001_010",276172,5534
