"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B02001_001",228168,NA
"2","51550","Chesapeake city, Virginia","B02001_002",142696,667
"3","51550","Chesapeake city, Virginia","B02001_003",67981,870
"4","51550","Chesapeake city, Virginia","B02001_004",642,207
"5","51550","Chesapeake city, Virginia","B02001_005",7391,444
"6","51550","Chesapeake city, Virginia","B02001_006",229,107
"7","51550","Chesapeake city, Virginia","B02001_007",2561,652
"8","51550","Chesapeake city, Virginia","B02001_008",6668,933
"9","51550","Chesapeake city, Virginia","B02001_009",476,221
"10","51550","Chesapeake city, Virginia","B02001_010",6192,869
"11","51620","Franklin city, Virginia","B02001_001",8534,NA
"12","51620","Franklin city, Virginia","B02001_002",3310,63
"13","51620","Franklin city, Virginia","B02001_003",4947,180
"14","51620","Franklin city, Virginia","B02001_004",0,17
"15","51620","Franklin city, Virginia","B02001_005",73,62
"16","51620","Franklin city, Virginia","B02001_006",0,17
"17","51620","Franklin city, Virginia","B02001_007",14,29
"18","51620","Franklin city, Virginia","B02001_008",190,148
"19","51620","Franklin city, Virginia","B02001_009",0,17
"20","51620","Franklin city, Virginia","B02001_010",190,148
"21","51650","Hampton city, Virginia","B02001_001",136904,NA
"22","51650","Hampton city, Virginia","B02001_002",58796,580
"23","51650","Hampton city, Virginia","B02001_003",68794,588
"24","51650","Hampton city, Virginia","B02001_004",616,125
"25","51650","Hampton city, Virginia","B02001_005",3145,273
"26","51650","Hampton city, Virginia","B02001_006",15,18
"27","51650","Hampton city, Virginia","B02001_007",1550,441
"28","51650","Hampton city, Virginia","B02001_008",3988,615
"29","51650","Hampton city, Virginia","B02001_009",290,173
"30","51650","Hampton city, Virginia","B02001_010",3698,584
"31","51700","Newport News city, Virginia","B02001_001",181362,NA
"32","51700","Newport News city, Virginia","B02001_002",91978,656
"33","51700","Newport News city, Virginia","B02001_003",72732,829
"34","51700","Newport News city, Virginia","B02001_004",646,206
"35","51700","Newport News city, Virginia","B02001_005",5061,366
"36","51700","Newport News city, Virginia","B02001_006",359,28
"37","51700","Newport News city, Virginia","B02001_007",2711,596
"38","51700","Newport News city, Virginia","B02001_008",7875,850
"39","51700","Newport News city, Virginia","B02001_009",550,190
"40","51700","Newport News city, Virginia","B02001_010",7325,812
"41","51710","Norfolk city, Virginia","B02001_001",244745,NA
"42","51710","Norfolk city, Virginia","B02001_002",116874,787
"43","51710","Norfolk city, Virginia","B02001_003",104313,951
"44","51710","Norfolk city, Virginia","B02001_004",1075,236
"45","51710","Norfolk city, Virginia","B02001_005",8225,341
"46","51710","Norfolk city, Virginia","B02001_006",600,266
"47","51710","Norfolk city, Virginia","B02001_007",4614,730
"48","51710","Norfolk city, Virginia","B02001_008",9044,807
"49","51710","Norfolk city, Virginia","B02001_009",916,259
"50","51710","Norfolk city, Virginia","B02001_010",8128,777
"51","51735","Poquoson city, Virginia","B02001_001",12103,NA
"52","51735","Poquoson city, Virginia","B02001_002",11446,55
"53","51735","Poquoson city, Virginia","B02001_003",83,63
"54","51735","Poquoson city, Virginia","B02001_004",9,14
"55","51735","Poquoson city, Virginia","B02001_005",342,100
"56","51735","Poquoson city, Virginia","B02001_006",0,19
"57","51735","Poquoson city, Virginia","B02001_007",41,34
"58","51735","Poquoson city, Virginia","B02001_008",182,86
"59","51735","Poquoson city, Virginia","B02001_009",22,25
"60","51735","Poquoson city, Virginia","B02001_010",160,80
"61","51740","Portsmouth city, Virginia","B02001_001",96007,NA
"62","51740","Portsmouth city, Virginia","B02001_002",39631,370
"63","51740","Portsmouth city, Virginia","B02001_003",50736,669
"64","51740","Portsmouth city, Virginia","B02001_004",319,114
"65","51740","Portsmouth city, Virginia","B02001_005",1134,158
"66","51740","Portsmouth city, Virginia","B02001_006",42,60
"67","51740","Portsmouth city, Virginia","B02001_007",1199,386
"68","51740","Portsmouth city, Virginia","B02001_008",2946,650
"69","51740","Portsmouth city, Virginia","B02001_009",345,147
"70","51740","Portsmouth city, Virginia","B02001_010",2601,619
"71","51800","Suffolk city, Virginia","B02001_001",85477,NA
"72","51800","Suffolk city, Virginia","B02001_002",44663,315
"73","51800","Suffolk city, Virginia","B02001_003",35775,510
"74","51800","Suffolk city, Virginia","B02001_004",69,46
"75","51800","Suffolk city, Virginia","B02001_005",1178,200
"76","51800","Suffolk city, Virginia","B02001_006",24,28
"77","51800","Suffolk city, Virginia","B02001_007",491,210
"78","51800","Suffolk city, Virginia","B02001_008",3277,549
"79","51800","Suffolk city, Virginia","B02001_009",215,107
"80","51800","Suffolk city, Virginia","B02001_010",3062,559
"81","51810","Virginia Beach city, Virginia","B02001_001",445623,NA
"82","51810","Virginia Beach city, Virginia","B02001_002",303547,1149
"83","51810","Virginia Beach city, Virginia","B02001_003",85459,990
"84","51810","Virginia Beach city, Virginia","B02001_004",1387,286
"85","51810","Virginia Beach city, Virginia","B02001_005",28921,596
"86","51810","Virginia Beach city, Virginia","B02001_006",540,140
"87","51810","Virginia Beach city, Virginia","B02001_007",5993,823
