"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","B02001_001",223233,NA
"2","51550","Chesapeake city, Virginia","B02001_002",139846,740
"3","51550","Chesapeake city, Virginia","B02001_003",66739,685
"4","51550","Chesapeake city, Virginia","B02001_004",902,222
"5","51550","Chesapeake city, Virginia","B02001_005",6932,315
"6","51550","Chesapeake city, Virginia","B02001_006",133,100
"7","51550","Chesapeake city, Virginia","B02001_007",3043,765
"8","51550","Chesapeake city, Virginia","B02001_008",5638,773
"9","51550","Chesapeake city, Virginia","B02001_009",474,184
"10","51550","Chesapeake city, Virginia","B02001_010",5164,723
"11","51620","Franklin city, Virginia","B02001_001",8531,NA
"12","51620","Franklin city, Virginia","B02001_002",3379,77
"13","51620","Franklin city, Virginia","B02001_003",4916,155
"14","51620","Franklin city, Virginia","B02001_004",0,17
"15","51620","Franklin city, Virginia","B02001_005",72,54
"16","51620","Franklin city, Virginia","B02001_006",0,17
"17","51620","Franklin city, Virginia","B02001_007",15,27
"18","51620","Franklin city, Virginia","B02001_008",149,108
"19","51620","Franklin city, Virginia","B02001_009",0,17
"20","51620","Franklin city, Virginia","B02001_010",149,108
"21","51650","Hampton city, Virginia","B02001_001",137471,NA
"22","51650","Hampton city, Virginia","B02001_002",59665,481
"23","51650","Hampton city, Virginia","B02001_003",69527,638
"24","51650","Hampton city, Virginia","B02001_004",629,162
"25","51650","Hampton city, Virginia","B02001_005",3295,201
"26","51650","Hampton city, Virginia","B02001_006",67,84
"27","51650","Hampton city, Virginia","B02001_007",1265,338
"28","51650","Hampton city, Virginia","B02001_008",3023,608
"29","51650","Hampton city, Virginia","B02001_009",191,126
"30","51650","Hampton city, Virginia","B02001_010",2832,599
"31","51700","Newport News city, Virginia","B02001_001",180831,NA
"32","51700","Newport News city, Virginia","B02001_002",91768,634
"33","51700","Newport News city, Virginia","B02001_003",72991,783
"34","51700","Newport News city, Virginia","B02001_004",751,248
"35","51700","Newport News city, Virginia","B02001_005",5085,377
"36","51700","Newport News city, Virginia","B02001_006",357,26
"37","51700","Newport News city, Virginia","B02001_007",2988,520
"38","51700","Newport News city, Virginia","B02001_008",6891,836
"39","51700","Newport News city, Virginia","B02001_009",424,175
"40","51700","Newport News city, Virginia","B02001_010",6467,805
"41","51710","Norfolk city, Virginia","B02001_001",243056,NA
"42","51710","Norfolk city, Virginia","B02001_002",116753,903
"43","51710","Norfolk city, Virginia","B02001_003",104880,1099
"44","51710","Norfolk city, Virginia","B02001_004",1094,170
"45","51710","Norfolk city, Virginia","B02001_005",8219,316
"46","51710","Norfolk city, Virginia","B02001_006",567,239
"47","51710","Norfolk city, Virginia","B02001_007",4037,814
"48","51710","Norfolk city, Virginia","B02001_008",7506,795
"49","51710","Norfolk city, Virginia","B02001_009",732,246
"50","51710","Norfolk city, Virginia","B02001_010",6774,742
"51","51735","Poquoson city, Virginia","B02001_001",12110,NA
"52","51735","Poquoson city, Virginia","B02001_002",11521,48
"53","51735","Poquoson city, Virginia","B02001_003",51,59
"54","51735","Poquoson city, Virginia","B02001_004",0,19
"55","51735","Poquoson city, Virginia","B02001_005",406,77
"56","51735","Poquoson city, Virginia","B02001_006",0,19
"57","51735","Poquoson city, Virginia","B02001_007",31,26
"58","51735","Poquoson city, Virginia","B02001_008",101,59
"59","51735","Poquoson city, Virginia","B02001_009",29,30
"60","51735","Poquoson city, Virginia","B02001_010",72,53
"61","51740","Portsmouth city, Virginia","B02001_001",95786,NA
"62","51740","Portsmouth city, Virginia","B02001_002",40037,336
"63","51740","Portsmouth city, Virginia","B02001_003",50735,506
"64","51740","Portsmouth city, Virginia","B02001_004",200,93
"65","51740","Portsmouth city, Virginia","B02001_005",1049,120
"66","51740","Portsmouth city, Virginia","B02001_006",22,34
"67","51740","Portsmouth city, Virginia","B02001_007",888,278
"68","51740","Portsmouth city, Virginia","B02001_008",2855,558
"69","51740","Portsmouth city, Virginia","B02001_009",391,158
"70","51740","Portsmouth city, Virginia","B02001_010",2464,490
"71","51800","Suffolk city, Virginia","B02001_001",84216,NA
"72","51800","Suffolk city, Virginia","B02001_002",44201,325
"73","51800","Suffolk city, Virginia","B02001_003",35374,552
"74","51800","Suffolk city, Virginia","B02001_004",77,63
"75","51800","Suffolk city, Virginia","B02001_005",1300,190
