"","GEOID","NAME","variable","estimate","moe"
"1","51","Virginia","S1903_C01_001",3105636,8001
"2","51","Virginia","S1903_C01_002",2244762,6552
"3","51","Virginia","S1903_C01_003",580167,3010
"4","51","Virginia","S1903_C01_004",8513,511
"5","51","Virginia","S1903_C01_005",157778,1480
"6","51","Virginia","S1903_C01_006",1647,230
"7","51","Virginia","S1903_C01_007",49565,1681
"8","51","Virginia","S1903_C01_008",63204,1908
"9","51","Virginia","S1903_C01_009",191051,2248
"10","51","Virginia","S1903_C01_010",2118812,5882
"11","51","Virginia","S1903_C01_011",107374,2097
"12","51","Virginia","S1903_C01_012",1034767,4687
"13","51","Virginia","S1903_C01_013",1237994,3873
"14","51","Virginia","S1903_C01_014",725501,3732
"15","51","Virginia","S1903_C01_015",2078081,8691
"16","51","Virginia","S1903_C01_016",897089,7068
"17","51","Virginia","S1903_C01_017",1180992,4904
"18","51","Virginia","S1903_C01_018",1570701,9887
"19","51","Virginia","S1903_C01_019",637965,7346
"20","51","Virginia","S1903_C01_020",374420,4327
"21","51","Virginia","S1903_C01_021",198414,3517
"22","51","Virginia","S1903_C01_022",132960,2823
"23","51","Virginia","S1903_C01_023",60710,1850
"24","51","Virginia","S1903_C01_024",NA,NA
"25","51","Virginia","S1903_C01_025",NA,NA
"26","51","Virginia","S1903_C01_026",NA,NA
"27","51","Virginia","S1903_C01_027",NA,NA
"28","51","Virginia","S1903_C01_028",NA,NA
"29","51","Virginia","S1903_C01_029",NA,NA
"30","51","Virginia","S1903_C01_030",265935,2449
"31","51","Virginia","S1903_C01_031",658260,5097
"32","51","Virginia","S1903_C01_032",919929,7159
"33","51","Virginia","S1903_C01_033",233957,2715
"34","51","Virginia","S1903_C01_034",1027555,5291
"35","51","Virginia","S1903_C01_035",563547,4173
"36","51","Virginia","S1903_C01_036",475527,4326
"37","51","Virginia","S1903_C01_037",88020,2098
"38","51","Virginia","S1903_C01_038",464008,3825
"39","51","Virginia","S1903_C01_039",355685,3019
"40","51","Virginia","S1903_C01_040",108323,2611
"41","51","Virginia","S1903_C02_001",3105636,8001
"42","51","Virginia","S1903_C02_002",72.3,0.1
"43","51","Virginia","S1903_C02_003",18.7,0.1
"44","51","Virginia","S1903_C02_004",0.3,0.1
"45","51","Virginia","S1903_C02_005",5.1,0.1
"46","51","Virginia","S1903_C02_006",0.1,0.1
"47","51","Virginia","S1903_C02_007",1.6,0.1
"48","51","Virginia","S1903_C02_008",2,0.1
"49","51","Virginia","S1903_C02_009",6.2,0.1
"50","51","Virginia","S1903_C02_010",68.2,0.1
"51","51","Virginia","S1903_C02_011",3.5,0.1
"52","51","Virginia","S1903_C02_012",33.3,0.1
"53","51","Virginia","S1903_C02_013",39.9,0.1
"54","51","Virginia","S1903_C02_014",23.4,0.1
"55","51","Virginia","S1903_C02_015",2078081,8691
"56","51","Virginia","S1903_C02_016",43.2,0.2
"57","51","Virginia","S1903_C02_017",56.8,0.2
"58","51","Virginia","S1903_C02_018",75.6,0.3
"59","51","Virginia","S1903_C02_019",30.7,0.3
"60","51","Virginia","S1903_C02_020",18,0.2
"61","51","Virginia","S1903_C02_021",9.5,0.2
"62","51","Virginia","S1903_C02_022",6.4,0.1
"63","51","Virginia","S1903_C02_023",2.9,0.1
"64","51","Virginia","S1903_C02_024",NA,NA
"65","51","Virginia","S1903_C02_025",NA,NA
"66","51","Virginia","S1903_C02_026",NA,NA
"67","51","Virginia","S1903_C02_027",NA,NA
"68","51","Virginia","S1903_C02_028",NA,NA
"69","51","Virginia","S1903_C02_029",NA,NA
"70","51","Virginia","S1903_C02_030",12.8,0.1
"71","51","Virginia","S1903_C02_031",31.7,0.2
"72","51","Virginia","S1903_C02_032",44.3,0.2
"73","51","Virginia","S1903_C02_033",11.3,0.1
"74","51","Virginia","S1903_C02_034",1027555,5291
"75","51","Virginia","S1903_C02_035",54.8,0.3
"76","51","Virginia","S1903_C02_036",46.3,0.3
"77","51","Virginia","S1903_C02_037",8.6,0.2
"78","51","Virginia","S1903_C02_038",45.2,0.3
"79","51","Virginia","S1903_C02_039",34.6,0.3
"80","51","Virginia","S1903_C02_040",10.5,0.2
"81","51","Virginia","S1903_C03_001",68766,319
"82","51","Virginia","S1903_C03_002",73982,329
"83","51","Virginia","S1903_C03_003",47246,510
"84","51","Virginia","S1903_C03_004",59659,5910
"85","51","Virginia","S1903_C03_005",99829,1839
"86","51","Virginia","S1903_C03_006",85502,5820
"87","51","Virginia","S1903_C03_007",55081,1879
"88","51","Virginia","S1903_C03_008",70309,1516
"89","51","Virginia","S1903_C03_009",63929,1326
"90","51","Virginia","S1903_C03_010",74408,332
"91","51","Virginia","S1903_C03_011",32664,866
"92","51","Virginia","S1903_C03_012",73864,547
"93","51","Virginia","S1903_C03_013",83327,513
"94","51","Virginia","S1903_C03_014",49411,381
"95","51","Virginia","S1903_C03_015",83164,444
"96","51","Virginia","S1903_C03_016",82307,785
"97","51","Virginia","S1903_C03_017",83720,436
"98","51","Virginia","S1903_C03_018",98850,453
"99","51","Virginia","S1903_C03_019",106567,664
"100","51","Virginia","S1903_C03_020",39375,549
"101","51","Virginia","S1903_C03_021",30199,519
"102","51","Virginia","S1903_C03_022",54489,931
"103","51","Virginia","S1903_C03_023",46474,1183
"104","51","Virginia","S1903_C03_024",73348,509
"105","51","Virginia","S1903_C03_025",84443,793
"106","51","Virginia","S1903_C03_026",100477,1014
"107","51","Virginia","S1903_C03_027",96873,1788
"108","51","Virginia","S1903_C03_028",91234,2052
"109","51","Virginia","S1903_C03_029",98708,3147
"110","51","Virginia","S1903_C03_030",41234,614
"111","51","Virginia","S1903_C03_031",57780,623
"112","51","Virginia","S1903_C03_032",104699,519
"113","51","Virginia","S1903_C03_033",124562,1239
"114","51","Virginia","S1903_C03_034",41942,265
"115","51","Virginia","S1903_C03_035",36775,381
"116","51","Virginia","S1903_C03_036",32766,448
"117","51","Virginia","S1903_C03_037",67755,1568
"118","51","Virginia","S1903_C03_038",49070,595
"119","51","Virginia","S1903_C03_039",42591,510
"120","51","Virginia","S1903_C03_040",75159,1773
