"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1903_C01_001",83031,736
"2","51550","Chesapeake city, Virginia","S1903_C01_002",53667,671
"3","51550","Chesapeake city, Virginia","S1903_C01_003",24412,573
"4","51550","Chesapeake city, Virginia","S1903_C01_004",190,86
"5","51550","Chesapeake city, Virginia","S1903_C01_005",2391,241
"6","51550","Chesapeake city, Virginia","S1903_C01_006",64,35
"7","51550","Chesapeake city, Virginia","S1903_C01_007",702,209
"8","51550","Chesapeake city, Virginia","S1903_C01_008",1605,268
"9","51550","Chesapeake city, Virginia","S1903_C01_009",3674,275
"10","51550","Chesapeake city, Virginia","S1903_C01_010",51243,661
"11","51550","Chesapeake city, Virginia","S1903_C01_011",2232,285
"12","51550","Chesapeake city, Virginia","S1903_C01_012",28759,531
"13","51550","Chesapeake city, Virginia","S1903_C01_013",35042,592
"14","51550","Chesapeake city, Virginia","S1903_C01_014",16998,438
"15","51550","Chesapeake city, Virginia","S1903_C01_015",62298,820
"16","51550","Chesapeake city, Virginia","S1903_C01_016",27681,784
"17","51550","Chesapeake city, Virginia","S1903_C01_017",34617,835
"18","51550","Chesapeake city, Virginia","S1903_C01_018",45615,793
"19","51550","Chesapeake city, Virginia","S1903_C01_019",18980,694
"20","51550","Chesapeake city, Virginia","S1903_C01_020",12719,643
"21","51550","Chesapeake city, Virginia","S1903_C01_021",6812,489
"22","51550","Chesapeake city, Virginia","S1903_C01_022",3964,478
"23","51550","Chesapeake city, Virginia","S1903_C01_023",1889,343
"24","51550","Chesapeake city, Virginia","S1903_C01_024",NA,NA
"25","51550","Chesapeake city, Virginia","S1903_C01_025",NA,NA
"26","51550","Chesapeake city, Virginia","S1903_C01_026",NA,NA
"27","51550","Chesapeake city, Virginia","S1903_C01_027",NA,NA
"28","51550","Chesapeake city, Virginia","S1903_C01_028",NA,NA
"29","51550","Chesapeake city, Virginia","S1903_C01_029",NA,NA
"30","51550","Chesapeake city, Virginia","S1903_C01_030",6267,452
"31","51550","Chesapeake city, Virginia","S1903_C01_031",22121,777
"32","51550","Chesapeake city, Virginia","S1903_C01_032",27104,882
"33","51550","Chesapeake city, Virginia","S1903_C01_033",6806,509
"34","51550","Chesapeake city, Virginia","S1903_C01_034",20733,705
"35","51550","Chesapeake city, Virginia","S1903_C01_035",12021,561
"36","51550","Chesapeake city, Virginia","S1903_C01_036",10728,541
"37","51550","Chesapeake city, Virginia","S1903_C01_037",1293,267
"38","51550","Chesapeake city, Virginia","S1903_C01_038",8712,518
"39","51550","Chesapeake city, Virginia","S1903_C01_039",6885,512
"40","51550","Chesapeake city, Virginia","S1903_C01_040",1827,360
"41","51550","Chesapeake city, Virginia","S1903_C02_001",83031,736
"42","51550","Chesapeake city, Virginia","S1903_C02_002",64.6,0.7
"43","51550","Chesapeake city, Virginia","S1903_C02_003",29.4,0.6
"44","51550","Chesapeake city, Virginia","S1903_C02_004",0.2,0.1
"45","51550","Chesapeake city, Virginia","S1903_C02_005",2.9,0.3
"46","51550","Chesapeake city, Virginia","S1903_C02_006",0.1,0.1
"47","51550","Chesapeake city, Virginia","S1903_C02_007",0.8,0.3
"48","51550","Chesapeake city, Virginia","S1903_C02_008",1.9,0.3
"49","51550","Chesapeake city, Virginia","S1903_C02_009",4.4,0.3
"50","51550","Chesapeake city, Virginia","S1903_C02_010",61.7,0.6
"51","51550","Chesapeake city, Virginia","S1903_C02_011",2.7,0.3
"52","51550","Chesapeake city, Virginia","S1903_C02_012",34.6,0.5
"53","51550","Chesapeake city, Virginia","S1903_C02_013",42.2,0.6
"54","51550","Chesapeake city, Virginia","S1903_C02_014",20.5,0.5
"55","51550","Chesapeake city, Virginia","S1903_C02_015",62298,820
"56","51550","Chesapeake city, Virginia","S1903_C02_016",44.4,1.1
"57","51550","Chesapeake city, Virginia","S1903_C02_017",55.6,1.1
"58","51550","Chesapeake city, Virginia","S1903_C02_018",73.2,1.1
"59","51550","Chesapeake city, Virginia","S1903_C02_019",30.5,1.1
"60","51550","Chesapeake city, Virginia","S1903_C02_020",20.4,1
"61","51550","Chesapeake city, Virginia","S1903_C02_021",10.9,0.8
"62","51550","Chesapeake city, Virginia","S1903_C02_022",6.4,0.7
"63","51550","Chesapeake city, Virginia","S1903_C02_023",3,0.5
"64","51550","Chesapeake city, Virginia","S1903_C02_024",NA,NA
"65","51550","Chesapeake city, Virginia","S1903_C02_025",NA,NA
"66","51550","Chesapeake city, Virginia","S1903_C02_026",NA,NA
"67","51550","Chesapeake city, Virginia","S1903_C02_027",NA,NA
"68","51550","Chesapeake city, Virginia","S1903_C02_028",NA,NA
"69","51550","Chesapeake city, Virginia","S1903_C02_029",NA,NA
"70","51550","Chesapeake city, Virginia","S1903_C02_030",10.1,0.7
"71","51550","Chesapeake city, Virginia","S1903_C02_031",35.5,1.1
"72","51550","Chesapeake city, Virginia","S1903_C02_032",43.5,1.3
"73","51550","Chesapeake city, Virginia","S1903_C02_033",10.9,0.8
"74","51550","Chesapeake city, Virginia","S1903_C02_034",20733,705
"75","51550","Chesapeake city, Virginia","S1903_C02_035",58,2
"76","51550","Chesapeake city, Virginia","S1903_C02_036",51.7,2.2
"77","51550","Chesapeake city, Virginia","S1903_C02_037",6.2,1.2
"78","51550","Chesapeake city, Virginia","S1903_C02_038",42,2
"79","51550","Chesapeake city, Virginia","S1903_C02_039",33.2,2.2
"80","51550","Chesapeake city, Virginia","S1903_C02_040",8.8,1.7
"81","51550","Chesapeake city, Virginia","S1903_C03_001",72214,1485
"82","51550","Chesapeake city, Virginia","S1903_C03_002",79854,1978
"83","51550","Chesapeake city, Virginia","S1903_C03_003",56921,2917
"84","51550","Chesapeake city, Virginia","S1903_C03_004",50500,18056
"85","51550","Chesapeake city, Virginia","S1903_C03_005",93011,16579
"86","51550","Chesapeake city, Virginia","S1903_C03_006",NA,NA
"87","51550","Chesapeake city, Virginia","S1903_C03_007",66200,19873
"88","51550","Chesapeake city, Virginia","S1903_C03_008",69191,12475
"89","51550","Chesapeake city, Virginia","S1903_C03_009",67500,13395
"90","51550","Chesapeake city, Virginia","S1903_C03_010",80324,1920
"91","51550","Chesapeake city, Virginia","S1903_C03_011",41074,6684
"92","51550","Chesapeake city, Virginia","S1903_C03_012",68816,2243
"93","51550","Chesapeake city, Virginia","S1903_C03_013",90179,2840
"94","51550","Chesapeake city, Virginia","S1903_C03_014",53524,2062
"95","51550","Chesapeake city, Virginia","S1903_C03_015",83169,2003
"96","51550","Chesapeake city, Virginia","S1903_C03_016",78447,3989
"97","51550","Chesapeake city, Virginia","S1903_C03_017",86721,2540
"98","51550","Chesapeake city, Virginia","S1903_C03_018",98972,2465
"99","51550","Chesapeake city, Virginia","S1903_C03_019",102888,2574
"100","51550","Chesapeake city, Virginia","S1903_C03_020",41626,2011
"101","51550","Chesapeake city, Virginia","S1903_C03_021",32356,4258
"102","51550","Chesapeake city, Virginia","S1903_C03_022",58047,6491
"103","51550","Chesapeake city, Virginia","S1903_C03_023",50938,5539
"104","51550","Chesapeake city, Virginia","S1903_C03_024",73930,3192
"105","51550","Chesapeake city, Virginia","S1903_C03_025",85475,3820
"106","51550","Chesapeake city, Virginia","S1903_C03_026",97170,6150
"107","51550","Chesapeake city, Virginia","S1903_C03_027",93838,4476
