"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1903_C01_001",81518,695
"2","51550","Chesapeake city, Virginia","S1903_C01_002",65.4,0.8
"3","51550","Chesapeake city, Virginia","S1903_C01_003",29.1,0.7
"4","51550","Chesapeake city, Virginia","S1903_C01_004",0.2,0.1
"5","51550","Chesapeake city, Virginia","S1903_C01_005",2.6,0.3
"6","51550","Chesapeake city, Virginia","S1903_C01_006",0.1,0.1
"7","51550","Chesapeake city, Virginia","S1903_C01_007",0.8,0.3
"8","51550","Chesapeake city, Virginia","S1903_C01_008",1.8,0.3
"9","51550","Chesapeake city, Virginia","S1903_C01_009",4.2,0.4
"10","51550","Chesapeake city, Virginia","S1903_C01_010",62.6,0.7
"11","51550","Chesapeake city, Virginia","S1903_C01_011",2.9,0.4
"12","51550","Chesapeake city, Virginia","S1903_C01_012",34.9,0.6
"13","51550","Chesapeake city, Virginia","S1903_C01_013",43.1,0.6
"14","51550","Chesapeake city, Virginia","S1903_C01_014",19.1,0.5
"15","51550","Chesapeake city, Virginia","S1903_C01_015",61304,859
"16","51550","Chesapeake city, Virginia","S1903_C01_016",44.7,1.2
"17","51550","Chesapeake city, Virginia","S1903_C01_017",55.3,1.2
"18","51550","Chesapeake city, Virginia","S1903_C01_018",72.8,1.3
"19","51550","Chesapeake city, Virginia","S1903_C01_019",20.6,1.3
"20","51550","Chesapeake city, Virginia","S1903_C01_020",6.6,0.8
"21","51550","Chesapeake city, Virginia","S1903_C01_021",20214,811
"22","51550","Chesapeake city, Virginia","S1903_C01_022",56.8,2.8
"23","51550","Chesapeake city, Virginia","S1903_C01_023",50.3,2.7
"24","51550","Chesapeake city, Virginia","S1903_C01_024",6.5,1.3
"25","51550","Chesapeake city, Virginia","S1903_C01_025",43.2,2.8
"26","51550","Chesapeake city, Virginia","S1903_C01_026",33.4,2.3
"27","51550","Chesapeake city, Virginia","S1903_C01_027",9.8,1.8
"28","51550","Chesapeake city, Virginia","S1903_C01_028",37.1,NA
"29","51550","Chesapeake city, Virginia","S1903_C01_029",36.2,NA
"30","51550","Chesapeake city, Virginia","S1903_C01_030",37.3,NA
"31","51550","Chesapeake city, Virginia","S1903_C02_001",68620,1695
"32","51550","Chesapeake city, Virginia","S1903_C02_002",77034,2133
"33","51550","Chesapeake city, Virginia","S1903_C02_003",52592,2130
"34","51550","Chesapeake city, Virginia","S1903_C02_004",49571,42355
"35","51550","Chesapeake city, Virginia","S1903_C02_005",89239,13704
"36","51550","Chesapeake city, Virginia","S1903_C02_006",48272,46075
"37","51550","Chesapeake city, Virginia","S1903_C02_007",65854,22038
"38","51550","Chesapeake city, Virginia","S1903_C02_008",65421,13579
"39","51550","Chesapeake city, Virginia","S1903_C02_009",65635,18047
"40","51550","Chesapeake city, Virginia","S1903_C02_010",77701,2374
"41","51550","Chesapeake city, Virginia","S1903_C02_011",38237,3591
"42","51550","Chesapeake city, Virginia","S1903_C02_012",66514,1992
"43","51550","Chesapeake city, Virginia","S1903_C02_013",85170,3001
"44","51550","Chesapeake city, Virginia","S1903_C02_014",48574,2420
"45","51550","Chesapeake city, Virginia","S1903_C02_015",78923,2361
"46","51550","Chesapeake city, Virginia","S1903_C02_016",74656,3904
"47","51550","Chesapeake city, Virginia","S1903_C02_017",82021,2522
"48","51550","Chesapeake city, Virginia","S1903_C02_018",93137,2607
"49","51550","Chesapeake city, Virginia","S1903_C02_019",40016,2240
"50","51550","Chesapeake city, Virginia","S1903_C02_020",55775,4728
"51","51550","Chesapeake city, Virginia","S1903_C02_021",41065,1773
"52","51550","Chesapeake city, Virginia","S1903_C02_022",32798,2381
"53","51550","Chesapeake city, Virginia","S1903_C02_023",29940,2346
"54","51550","Chesapeake city, Virginia","S1903_C02_024",69757,24205
"55","51550","Chesapeake city, Virginia","S1903_C02_025",51428,2845
"56","51550","Chesapeake city, Virginia","S1903_C02_026",46121,3839
"57","51550","Chesapeake city, Virginia","S1903_C02_027",78793,13670
"58","51550","Chesapeake city, Virginia","S1903_C02_028",NA,NA
"59","51550","Chesapeake city, Virginia","S1903_C02_029",NA,NA
"60","51550","Chesapeake city, Virginia","S1903_C02_030",NA,NA
"61","51620","Franklin city, Virginia","S1903_C01_001",3453,197
"62","51620","Franklin city, Virginia","S1903_C01_002",42.5,3.5
"63","51620","Franklin city, Virginia","S1903_C01_003",55.7,3.3
"64","51620","Franklin city, Virginia","S1903_C01_004",0,0.9
"65","51620","Franklin city, Virginia","S1903_C01_005",0.2,0.3
"66","51620","Franklin city, Virginia","S1903_C01_006",0,0.9
"67","51620","Franklin city, Virginia","S1903_C01_007",1.2,1.5
"68","51620","Franklin city, Virginia","S1903_C01_008",0.4,0.4
"69","51620","Franklin city, Virginia","S1903_C01_009",1.6,1.5
"70","51620","Franklin city, Virginia","S1903_C01_010",41.3,3.1
"71","51620","Franklin city, Virginia","S1903_C01_011",3.4,2.5
"72","51620","Franklin city, Virginia","S1903_C01_012",29.6,4.8
"73","51620","Franklin city, Virginia","S1903_C01_013",39.2,3.3
"74","51620","Franklin city, Virginia","S1903_C01_014",27.7,2.8
"75","51620","Franklin city, Virginia","S1903_C01_015",2186,231
"76","51620","Franklin city, Virginia","S1903_C01_016",42,8.2
"77","51620","Franklin city, Virginia","S1903_C01_017",58,8.2
"78","51620","Franklin city, Virginia","S1903_C01_018",48.7,7.5
"79","51620","Franklin city, Virginia","S1903_C01_019",44.9,7.6
"80","51620","Franklin city, Virginia","S1903_C01_020",6.4,4
"81","51620","Franklin city, Virginia","S1903_C01_021",1267,219
"82","51620","Franklin city, Virginia","S1903_C01_022",58.5,8.4
"83","51620","Franklin city, Virginia","S1903_C01_023",53.5,8.2
"84","51620","Franklin city, Virginia","S1903_C01_024",5,4.1
"85","51620","Franklin city, Virginia","S1903_C01_025",41.5,8.4
"86","51620","Franklin city, Virginia","S1903_C01_026",37.4,8.9
"87","51620","Franklin city, Virginia","S1903_C01_027",4.1,3.5
"88","51620","Franklin city, Virginia","S1903_C01_028",24.2,NA
"89","51620","Franklin city, Virginia","S1903_C01_029",25.3,NA
"90","51620","Franklin city, Virginia","S1903_C01_030",20.7,NA
"91","51620","Franklin city, Virginia","S1903_C02_001",32399,4457
"92","51620","Franklin city, Virginia","S1903_C02_002",51164,14434
"93","51620","Franklin city, Virginia","S1903_C02_003",29211,4801
"94","51620","Franklin city, Virginia","S1903_C02_004",NA,NA
"95","51620","Franklin city, Virginia","S1903_C02_005",NA,NA
"96","51620","Franklin city, Virginia","S1903_C02_006",NA,NA
"97","51620","Franklin city, Virginia","S1903_C02_007",31810,23549
"98","51620","Franklin city, Virginia","S1903_C02_008",NA,NA
"99","51620","Franklin city, Virginia","S1903_C02_009",19324,17259
"100","51620","Franklin city, Virginia","S1903_C02_010",51638,14889
"101","51620","Franklin city, Virginia","S1903_C02_011",NA,NA
"102","51620","Franklin city, Virginia","S1903_C02_012",NA,NA
"103","51620","Franklin city, Virginia","S1903_C02_013",NA,NA
"104","51620","Franklin city, Virginia","S1903_C02_014",NA,NA
"105","51620","Franklin city, Virginia","S1903_C02_015",42016,13095
"106","51620","Franklin city, Virginia","S1903_C02_016",32117,9545
"107","51620","Franklin city, Virginia","S1903_C02_017",49018,14260
"108","51620","Franklin city, Virginia","S1903_C02_018",72989,11383
"109","51620","Franklin city, Virginia","S1903_C02_019",29018,1602
"110","51620","Franklin city, Virginia","S1903_C02_020",33949,15264
"111","51620","Franklin city, Virginia","S1903_C02_021",23969,8775
"112","51620","Franklin city, Virginia","S1903_C02_022",NA,NA
"113","51620","Franklin city, Virginia","S1903_C02_023",NA,NA
"114","51620","Franklin city, Virginia","S1903_C02_024",NA,NA
"115","51620","Franklin city, Virginia","S1903_C02_025",NA,NA
"116","51620","Franklin city, Virginia","S1903_C02_026",NA,NA
"117","51620","Franklin city, Virginia","S1903_C02_027",NA,NA
"118","51620","Franklin city, Virginia","S1903_C02_028",NA,NA
"119","51620","Franklin city, Virginia","S1903_C02_029",NA,NA
"120","51620","Franklin city, Virginia","S1903_C02_030",NA,NA
"121","51650","Hampton city, Virginia","S1903_C01_001",52940,835
"122","51650","Hampton city, Virginia","S1903_C01_002",46.7,0.9
"123","51650","Hampton city, Virginia","S1903_C01_003",48.5,0.8
"124","51650","Hampton city, Virginia","S1903_C01_004",0.2,0.1
"125","51650","Hampton city, Virginia","S1903_C01_005",1.5,0.3
"126","51650","Hampton city, Virginia","S1903_C01_006",0,0.1
"127","51650","Hampton city, Virginia","S1903_C01_007",1,0.3
"128","51650","Hampton city, Virginia","S1903_C01_008",2,0.3
"129","51650","Hampton city, Virginia","S1903_C01_009",3.6,0.4
"130","51650","Hampton city, Virginia","S1903_C01_010",44.9,0.8
"131","51650","Hampton city, Virginia","S1903_C01_011",5.4,0.6
"132","51650","Hampton city, Virginia","S1903_C01_012",32.6,0.9
"133","51650","Hampton city, Virginia","S1903_C01_013",39.8,0.8
"134","51650","Hampton city, Virginia","S1903_C01_014",22.3,0.6
"135","51650","Hampton city, Virginia","S1903_C01_015",32902,712
"136","51650","Hampton city, Virginia","S1903_C01_016",41.7,1.6
"137","51650","Hampton city, Virginia","S1903_C01_017",58.3,1.6
"138","51650","Hampton city, Virginia","S1903_C01_018",63.9,1.8
"139","51650","Hampton city, Virginia","S1903_C01_019",29.7,1.5
"140","51650","Hampton city, Virginia","S1903_C01_020",6.4,1
"141","51650","Hampton city, Virginia","S1903_C01_021",20038,695
"142","51650","Hampton city, Virginia","S1903_C01_022",53.2,1.8
"143","51650","Hampton city, Virginia","S1903_C01_023",44.3,1.8
"144","51650","Hampton city, Virginia","S1903_C01_024",8.8,1.2
"145","51650","Hampton city, Virginia","S1903_C01_025",46.8,1.8
"146","51650","Hampton city, Virginia","S1903_C01_026",38.2,1.7
"147","51650","Hampton city, Virginia","S1903_C01_027",8.7,1.3
"148","51650","Hampton city, Virginia","S1903_C01_028",25.2,NA
"149","51650","Hampton city, Virginia","S1903_C01_029",25.9,NA
"150","51650","Hampton city, Virginia","S1903_C01_030",23.1,NA
"151","51650","Hampton city, Virginia","S1903_C02_001",49190,1493
"152","51650","Hampton city, Virginia","S1903_C02_002",57353,2000
"153","51650","Hampton city, Virginia","S1903_C02_003",40539,2193
"154","51650","Hampton city, Virginia","S1903_C02_004",NA,NA
"155","51650","Hampton city, Virginia","S1903_C02_005",48542,13248
"156","51650","Hampton city, Virginia","S1903_C02_006",NA,NA
"157","51650","Hampton city, Virginia","S1903_C02_007",40089,13911
"158","51650","Hampton city, Virginia","S1903_C02_008",49567,3694
"159","51650","Hampton city, Virginia","S1903_C02_009",55417,9246
"160","51650","Hampton city, Virginia","S1903_C02_010",56936,2177
"161","51650","Hampton city, Virginia","S1903_C02_011",34477,6302
"162","51650","Hampton city, Virginia","S1903_C02_012",48220,2533
"163","51650","Hampton city, Virginia","S1903_C02_013",60924,2174
"164","51650","Hampton city, Virginia","S1903_C02_014",40189,2426
"165","51650","Hampton city, Virginia","S1903_C02_015",60693,1722
"166","51650","Hampton city, Virginia","S1903_C02_016",49254,4624
"167","51650","Hampton city, Virginia","S1903_C02_017",67780,3534
"168","51650","Hampton city, Virginia","S1903_C02_018",77432,2890
"169","51650","Hampton city, Virginia","S1903_C02_019",28624,3912
"170","51650","Hampton city, Virginia","S1903_C02_020",45821,9473
"171","51650","Hampton city, Virginia","S1903_C02_021",35152,1567
"172","51650","Hampton city, Virginia","S1903_C02_022",31640,2852
"173","51650","Hampton city, Virginia","S1903_C02_023",27514,2225
"174","51650","Hampton city, Virginia","S1903_C02_024",59294,5492
"175","51650","Hampton city, Virginia","S1903_C02_025",37258,2511
"176","51650","Hampton city, Virginia","S1903_C02_026",35348,2045
"177","51650","Hampton city, Virginia","S1903_C02_027",50457,8942
"178","51650","Hampton city, Virginia","S1903_C02_028",NA,NA
"179","51650","Hampton city, Virginia","S1903_C02_029",NA,NA
"180","51650","Hampton city, Virginia","S1903_C02_030",NA,NA
"181","51700","Newport News city, Virginia","S1903_C01_001",69073,815
"182","51700","Newport News city, Virginia","S1903_C01_002",52,0.8
"183","51700","Newport News city, Virginia","S1903_C01_003",40.6,0.8
"184","51700","Newport News city, Virginia","S1903_C01_004",0.4,0.1
"185","51700","Newport News city, Virginia","S1903_C01_005",2.6,0.3
"186","51700","Newport News city, Virginia","S1903_C01_006",0.2,0.1
"187","51700","Newport News city, Virginia","S1903_C01_007",1.4,0.3
"188","51700","Newport News city, Virginia","S1903_C01_008",2.8,0.4
"189","51700","Newport News city, Virginia","S1903_C01_009",6,0.4
"190","51700","Newport News city, Virginia","S1903_C01_010",48.3,0.7
"191","51700","Newport News city, Virginia","S1903_C01_011",6.2,0.6
"192","51700","Newport News city, Virginia","S1903_C01_012",38.6,0.8
"193","51700","Newport News city, Virginia","S1903_C01_013",35.9,0.8
"194","51700","Newport News city, Virginia","S1903_C01_014",19.2,0.5
"195","51700","Newport News city, Virginia","S1903_C01_015",42756,939
"196","51700","Newport News city, Virginia","S1903_C01_016",46,1.3
"197","51700","Newport News city, Virginia","S1903_C01_017",54,1.3
"198","51700","Newport News city, Virginia","S1903_C01_018",62.1,1.5
"199","51700","Newport News city, Virginia","S1903_C01_019",29.3,1.4
"200","51700","Newport News city, Virginia","S1903_C01_020",8.7,1
"201","51700","Newport News city, Virginia","S1903_C01_021",26317,933
"202","51700","Newport News city, Virginia","S1903_C01_022",54.5,1.9
"203","51700","Newport News city, Virginia","S1903_C01_023",47.2,2.1
"204","51700","Newport News city, Virginia","S1903_C01_024",7.2,1.1
"205","51700","Newport News city, Virginia","S1903_C01_025",45.5,1.9
"206","51700","Newport News city, Virginia","S1903_C01_026",36.1,2.1
"207","51700","Newport News city, Virginia","S1903_C01_027",9.4,1.3
"208","51700","Newport News city, Virginia","S1903_C01_028",25.9,NA
"209","51700","Newport News city, Virginia","S1903_C01_029",27.2,NA
"210","51700","Newport News city, Virginia","S1903_C01_030",22.1,NA
"211","51700","Newport News city, Virginia","S1903_C02_001",50077,1054
"212","51700","Newport News city, Virginia","S1903_C02_002",59736,1529
"213","51700","Newport News city, Virginia","S1903_C02_003",39785,1721
"214","51700","Newport News city, Virginia","S1903_C02_004",57808,29181
"215","51700","Newport News city, Virginia","S1903_C02_005",50571,3236
"216","51700","Newport News city, Virginia","S1903_C02_006",56000,28011
"217","51700","Newport News city, Virginia","S1903_C02_007",34150,5293
"218","51700","Newport News city, Virginia","S1903_C02_008",41714,4364
"219","51700","Newport News city, Virginia","S1903_C02_009",43819,7101
"220","51700","Newport News city, Virginia","S1903_C02_010",60485,1405
"221","51700","Newport News city, Virginia","S1903_C02_011",30610,2517
"222","51700","Newport News city, Virginia","S1903_C02_012",49505,2056
"223","51700","Newport News city, Virginia","S1903_C02_013",58868,2827
"224","51700","Newport News city, Virginia","S1903_C02_014",42386,1760
"225","51700","Newport News city, Virginia","S1903_C02_015",58040,1528
"226","51700","Newport News city, Virginia","S1903_C02_016",45423,2647
"227","51700","Newport News city, Virginia","S1903_C02_017",68518,2214
"228","51700","Newport News city, Virginia","S1903_C02_018",76812,1996
"229","51700","Newport News city, Virginia","S1903_C02_019",29355,1729
"230","51700","Newport News city, Virginia","S1903_C02_020",43788,3862
"231","51700","Newport News city, Virginia","S1903_C02_021",35332,1659
"232","51700","Newport News city, Virginia","S1903_C02_022",30786,1479
"233","51700","Newport News city, Virginia","S1903_C02_023",27362,1361
"234","51700","Newport News city, Virginia","S1903_C02_024",65187,10846
"235","51700","Newport News city, Virginia","S1903_C02_025",41730,2077
"236","51700","Newport News city, Virginia","S1903_C02_026",38804,2322
"237","51700","Newport News city, Virginia","S1903_C02_027",63785,4265
"238","51700","Newport News city, Virginia","S1903_C02_028",NA,NA
"239","51700","Newport News city, Virginia","S1903_C02_029",NA,NA
"240","51700","Newport News city, Virginia","S1903_C02_030",NA,NA
"241","51710","Norfolk city, Virginia","S1903_C01_001",87045,1126
"242","51710","Norfolk city, Virginia","S1903_C01_002",50.8,0.6
"243","51710","Norfolk city, Virginia","S1903_C01_003",41,0.7
"244","51710","Norfolk city, Virginia","S1903_C01_004",0.5,0.2
"245","51710","Norfolk city, Virginia","S1903_C01_005",2.9,0.3
"246","51710","Norfolk city, Virginia","S1903_C01_006",0.2,0.1
"247","51710","Norfolk city, Virginia","S1903_C01_007",2.1,0.3
"248","51710","Norfolk city, Virginia","S1903_C01_008",2.6,0.3
"249","51710","Norfolk city, Virginia","S1903_C01_009",5.7,0.5
"250","51710","Norfolk city, Virginia","S1903_C01_010",48.2,0.6
"251","51710","Norfolk city, Virginia","S1903_C01_011",8.1,0.8
"252","51710","Norfolk city, Virginia","S1903_C01_012",39.7,0.7
"253","51710","Norfolk city, Virginia","S1903_C01_013",34.4,0.7
"254","51710","Norfolk city, Virginia","S1903_C01_014",17.9,0.4
"255","51710","Norfolk city, Virginia","S1903_C01_015",50257,889
"256","51710","Norfolk city, Virginia","S1903_C01_016",46.5,1
"257","51710","Norfolk city, Virginia","S1903_C01_017",53.5,1
"258","51710","Norfolk city, Virginia","S1903_C01_018",59.4,1.3
"259","51710","Norfolk city, Virginia","S1903_C01_019",31.4,1.2
"260","51710","Norfolk city, Virginia","S1903_C01_020",9.2,0.7
"261","51710","Norfolk city, Virginia","S1903_C01_021",36788,1025
"262","51710","Norfolk city, Virginia","S1903_C01_022",49.3,1.4
"263","51710","Norfolk city, Virginia","S1903_C01_023",40.8,1.3
"264","51710","Norfolk city, Virginia","S1903_C01_024",8.5,0.9
"265","51710","Norfolk city, Virginia","S1903_C01_025",50.7,1.4
"266","51710","Norfolk city, Virginia","S1903_C01_026",36.1,1.3
"267","51710","Norfolk city, Virginia","S1903_C01_027",14.6,1.4
"268","51710","Norfolk city, Virginia","S1903_C01_028",36.7,NA
"269","51710","Norfolk city, Virginia","S1903_C01_029",37.4,NA
"270","51710","Norfolk city, Virginia","S1903_C01_030",33.9,NA
"271","51710","Norfolk city, Virginia","S1903_C02_001",44480,1077
"272","51710","Norfolk city, Virginia","S1903_C02_002",56559,1350
"273","51710","Norfolk city, Virginia","S1903_C02_003",31925,1078
"274","51710","Norfolk city, Virginia","S1903_C02_004",38750,17760
"275","51710","Norfolk city, Virginia","S1903_C02_005",54193,4901
"276","51710","Norfolk city, Virginia","S1903_C02_006",57392,12869
"277","51710","Norfolk city, Virginia","S1903_C02_007",35889,13728
"278","51710","Norfolk city, Virginia","S1903_C02_008",44848,9932
"279","51710","Norfolk city, Virginia","S1903_C02_009",40487,5030
"280","51710","Norfolk city, Virginia","S1903_C02_010",57494,1794
"281","51710","Norfolk city, Virginia","S1903_C02_011",25835,2571
"282","51710","Norfolk city, Virginia","S1903_C02_012",47025,1460
"283","51710","Norfolk city, Virginia","S1903_C02_013",52641,2166
"284","51710","Norfolk city, Virginia","S1903_C02_014",36708,1709
"285","51710","Norfolk city, Virginia","S1903_C02_015",51578,1037
"286","51710","Norfolk city, Virginia","S1903_C02_016",42537,2119
"287","51710","Norfolk city, Virginia","S1903_C02_017",59994,1747
"288","51710","Norfolk city, Virginia","S1903_C02_018",70797,1415
"289","51710","Norfolk city, Virginia","S1903_C02_019",27295,1484
"290","51710","Norfolk city, Virginia","S1903_C02_020",42193,5776
"291","51710","Norfolk city, Virginia","S1903_C02_021",32395,1113
"292","51710","Norfolk city, Virginia","S1903_C02_022",26026,1367
"293","51710","Norfolk city, Virginia","S1903_C02_023",23683,1428
"294","51710","Norfolk city, Virginia","S1903_C02_024",45780,4052
"295","51710","Norfolk city, Virginia","S1903_C02_025",40549,1693
"296","51710","Norfolk city, Virginia","S1903_C02_026",35161,2138
"297","51710","Norfolk city, Virginia","S1903_C02_027",60926,5359
"298","51710","Norfolk city, Virginia","S1903_C02_028",NA,NA
"299","51710","Norfolk city, Virginia","S1903_C02_029",NA,NA
"300","51710","Norfolk city, Virginia","S1903_C02_030",NA,NA
"301","51735","Poquoson city, Virginia","S1903_C01_001",4642,72
"302","51735","Poquoson city, Virginia","S1903_C01_002",97.1,1.2
"303","51735","Poquoson city, Virginia","S1903_C01_003",1.1,0.6
"304","51735","Poquoson city, Virginia","S1903_C01_004",0,0.7
"305","51735","Poquoson city, Virginia","S1903_C01_005",1.1,0.8
"306","51735","Poquoson city, Virginia","S1903_C01_006",0,0.7
"307","51735","Poquoson city, Virginia","S1903_C01_007",0,0.7
"308","51735","Poquoson city, Virginia","S1903_C01_008",0.7,0.5
