NAME,variable,estimate,geometry
"Chesapeake city, Virginia",Black Population,12.697375758831123,"list(list(c(-76.202677, -76.205044, -76.215126, -76.229809, -76.229846, -76.231272, -76.23322, -76.23331, -76.233332, -76.244379, -76.246259, -76.249691, -76.258903, -76.264348, -76.264355, -76.264376, -76.272455, -76.272556, -76.28054, -76.287061, -76.288606, -76.288877, -76.292968, -76.309596, -76.311563, -76.313225, -76.350835, -76.376264, -76.376436, -76.376634, -76.377288, -76.377649, -76.37776, -76.379091, -76.379329, -76.40828, -76.408464, -76.426272, -76.426428, -76.446538, -76.446672, -76.465275, 
-76.467696, -76.491497, -76.488349, -76.486769, -76.482969, -76.482069, -76.482029, -76.479269, -76.478938, -76.476483, -76.476033, -76.475926, -76.475919, -76.475915, -76.47591, -76.475899, -76.47588, -76.475837, -76.47574, -76.473267, -76.471624, -76.467773, -76.466776, -76.466771, -76.466768, -76.466757, -76.466727, -76.466718, -76.466674, -76.466109, -76.464778, -76.464738, -76.463636, -76.463475, -76.463473, -76.463461, -76.463455, -76.463402, -76.463398, -76.463353, -76.463345, -76.462573, 
-76.462162, -76.461251, -76.457469, -76.456185, -76.456168, -76.455596, -76.455587, -76.455581, -76.455572, -76.450689, -76.443746, -76.443655, -76.443612, -76.443556, -76.442255, -76.44194, -76.441707, -76.441653, -76.44163, -76.441538, -76.441215, -76.441032, -76.440698, -76.44067, -76.440621, -76.440604, -76.440598, -76.440758, -76.440883, -76.44098, -76.440995, -76.44101, -76.441068, -76.44098, -76.44081, -76.440546, -76.440244, -76.440192, -76.44, -76.439668, -76.43952, -76.439122, -76.43874, 
-76.438607, -76.438568, -76.43854, -76.438523, -76.43778, -76.437652, -76.437635, -76.437285, -76.43689, -76.43682, -76.43618, -76.436106, -76.435488, -76.434442, -76.434066, -76.433793, -76.433768, -76.433758, -76.433744, -76.433703, -76.433251, -76.433024, -76.431436, -76.431329, -76.430639, -76.430572, -76.42558, -76.425412, -76.42527, -76.425127, -76.424768, -76.421968, -76.421377, -76.42135, -76.421312, -76.42126, -76.420368, -76.413067, -76.412467, -76.411787, -76.407141, -76.404474, -76.403967, 
-76.402858, -76.402667, -76.40251, -76.402129, -76.402087, -76.401467, -76.39999, -76.399926, -76.399871, -76.39985, -76.399658, -76.398467, -76.398475, -76.398659, -76.398661, -76.398885, -76.398908, -76.398922, -76.398931, -76.39894, -76.398949, -76.39896, -76.398965, -76.398976, -76.399366, -76.397695, -76.396218, -76.395773, -76.394267, -76.391866, -76.391266, -76.388266, -76.387266, -76.388266, -76.388266, -76.386529, -76.383466, -76.385233, -76.388466, -76.387966, -76.389466, -76.390915, -76.395466, 
-76.397892, -76.397902, -76.397953, -76.398062, -76.400866, -76.403666, -76.402266, -76.402214, -76.401593, -76.401491, -76.400366, -76.400233, -76.398566, -76.396066, -76.39587, -76.395319, -76.395066, -76.394441, -76.391986, -76.391285, -76.388882, -76.388702, -76.387266, -76.387166, -76.386998, -76.385065, -76.385009, -76.384826, -76.384763, -76.384628, -76.379858, -76.379627, -76.379178, -76.378871, -76.378665, -76.378289, -76.377984, -76.377638, -76.376446, -76.376427, -76.375757, -76.375679, 
-76.372452, -76.367129, -76.363882, -76.363839, -76.363799, -76.342125, -76.342065, -76.336043, -76.331918, -76.331834, -76.328818, -76.328806, -76.327745, -76.327622, -76.326833, -76.325054, -76.324826, -76.322818, -76.322543, -76.322627, -76.322639, -76.322143, -76.322, -76.32132, -76.321081, -76.321023, -76.320962, -76.320723, -76.320409, -76.320393, -76.320044, -76.319984, -76.319255, -76.318981, -76.31819, -76.318022, -76.317174, -76.316974, -76.315811, -76.31575, -76.312391, -76.311061, -76.310943, 
-76.310818, -76.310685, -76.310504, -76.310411, -76.310261, -76.309725, -76.308107, -76.307715, -76.30734, -76.306976, -76.305845, -76.302521, -76.302434, -76.302333, -76.301677, -76.301615, -76.301519, -76.301265, -76.301103, -76.300944, -76.300799, -76.300621, -76.30052, -76.300403, -76.300282, -76.300156, -76.297893, -76.297753, -76.297648, -76.297539, -76.297429, -76.296502, -76.295006, -76.294262, -76.294668, -76.294862, -76.293922, -76.29311, -76.292828, -76.291562, -76.290662, -76.290162, 
-76.290119, -76.290061, -76.290394, -76.290676, -76.290935, -76.291262, -76.290962, -76.290878, -76.289962, -76.289462, -76.288062, -76.283762, -76.282003, -76.281495, -76.281262, -76.280956, -76.280615, -76.280434, -76.280357, -76.280109, -76.279905, -76.279862, -76.279725, -76.279555, -76.279365, -76.278777, -76.278769, -76.278143, -76.277959, -76.276963, -76.277035, -76.27635, -76.276161, -76.27613, -76.276095, -76.275888, -76.275804, -76.275367, -76.275185, -76.27471, -76.274626, -76.274322, 
-76.274208, -76.273021, -76.272527, -76.272416, -76.272198, -76.272047, -76.270683, -76.270365, -76.269825, -76.269068, -76.268284, -76.267886, -76.267477, -76.267213, -76.26672, -76.265892, -76.265218, -76.265098, -76.264301, -76.26401, -76.263511, -76.262492, -76.26208, -76.262071, -76.261963, -76.261014, -76.260685, -76.260647, -76.260416, -76.260151, -76.25957, -76.259176, -76.258946, -76.258889, -76.258735, -76.258464, -76.258334, -76.257763, -76.257656, -76.257475, -76.256344, -76.255931, -76.253431, 
-76.253115, -76.252851, -76.252072, -76.251943, -76.250742, -76.249945, -76.249688, -76.249637, -76.249593, -76.24926, -76.248274, -76.248221, -76.248152, -76.248116, -76.247723, -76.247086, -76.247012, -76.246673, -76.246058, -76.24572, -76.245533, -76.245349, -76.245059, -76.24455, -76.244226, -76.244091, -76.243932, -76.243765, -76.242367, -76.24196, -76.241373, -76.236644, -76.22606, -76.22616, -76.22516, -76.22776, -76.22756, -76.227552, -76.227532, -76.227264, -76.226989, -76.226459, -76.226421, 
-76.22626, -76.22576, -76.225814, -76.22552, -76.224962, -76.224363, -76.224243, -76.224269, -76.224251, -76.2242, -76.223591, -76.223396, -76.223156, -76.223173, -76.223112, -76.223045, -76.222705, -76.22235, -76.221572, -76.221365, -76.221, -76.220601, -76.22056, -76.220412, -76.220221, -76.220159, -76.220011, -76.21986, -76.219331, -76.219301, -76.219272, -76.219016, -76.218961, -76.218905, -76.218902, -76.218845, -76.218764, -76.218704, -76.218438, -76.218346, -76.218258, -76.218184, -76.217959, 
-76.217685, -76.217629, -76.217458, -76.217227, -76.216651, -76.216714, -76.216612, -76.216471, -76.216347, -76.216064, -76.216059, -76.214791, -76.214059, -76.213803, -76.213659, -76.213635, -76.213625, -76.213538, -76.213159, -76.21302, -76.213016, -76.212882, -76.2037, -76.203667, -76.203574, -76.203447, -76.1967, -76.196495, -76.195246, -76.189299, -76.188787, -76.188551, -76.18716, -76.187058, -76.186539, -76.186531, -76.183641, -76.1836, -76.18341, -76.183224, -76.18179, -76.180858, -76.179061, 
-76.17753, -76.169802, -76.163449, -76.159305, -76.151757, -76.143357, -76.143253, -76.143157, -76.121479, -76.118856, -76.100255, -76.100054, -76.099555, -76.098455, -76.097555, -76.093183, -76.088955, -76.087954, -76.082154, -76.081654, -76.081223, -76.080154, -76.075154, -76.072754, -76.069454, -76.068154, -76.067254, -76.065553, -76.069153, -76.070217, -76.073954, -76.076854, -76.079654, -76.083954, -76.086154, -76.092454, -76.093754, -76.093954, -76.095354, -76.099778, -76.099815, -76.099854, 
-76.100658, -76.102655, -76.117155, -76.121955, -76.122364, -76.122463, -76.122455, -76.122452, -76.121931, -76.121619, -76.122554, -76.122749, -76.122662, -76.122502, -76.122486, -76.122566, -76.122354, -76.131154, -76.138355, -76.138647, -76.149255, -76.150655, -76.151514, -76.152155, -76.164697, -76.19062, -76.190668, -76.192545, -76.192691, -76.192838, -76.192849, -76.193146, -76.200473, -76.202677, 36.550551, 36.55055, 36.55055, 36.550552, 36.550552, 36.550552, 36.550548, 36.550548, 36.550548, 
36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550551, 36.550552, 36.550551, 36.550551, 36.550565, 36.55057, 36.550574, 36.550588, 36.550598, 36.550596, 36.550596, 36.550598, 36.550598, 36.550598, 36.550599, 36.550599, 36.55061, 36.55061, 36.550616, 36.550616, 36.550624, 36.550624, 36.550631, 36.550632, 36.550641, 36.570517, 36.590151, 36.620551, 36.62855, 36.628888, 36.65195, 36.654382, 36.672379, 36.675677, 36.676462, 36.676513, 
36.676543, 36.676578, 36.676655, 36.676797, 36.677112, 36.677823, 36.695949, 36.708672, 36.738475, 36.746184, 36.746228, 36.746249, 36.74633, 36.746543, 36.746607, 36.746921, 36.750979, 36.760539, 36.760827, 36.768741, 36.769852, 36.769866, 36.769959, 36.770007, 36.770429, 36.77046, 36.770795, 36.770857, 36.776637, 36.779714, 36.786533, 36.814841, 36.81692, 36.816948, 36.817968, 36.817984, 36.817994, 36.81801, 36.826708, 36.837072, 36.837208, 36.837272, 36.837355, 36.839295, 36.839764, 36.840097, 
36.840173, 36.840206, 36.840338, 36.840799, 36.841052, 36.841514, 36.841553, 36.841649, 36.841682, 36.841693, 36.84198, 36.84221, 36.842387, 36.842415, 36.842443, 36.842548, 36.842646, 36.842837, 36.843133, 36.843471, 36.843529, 36.843744, 36.844116, 36.844271, 36.844689, 36.845173, 36.845541, 36.845648, 36.845673, 36.845687, 36.846324, 36.846467, 36.846486, 36.846877, 36.847318, 36.847396, 36.848196, 36.848292, 36.849093, 36.850305, 36.85074, 36.851056, 36.851085, 36.851097, 36.851112, 36.85116, 
36.851684, 36.851947, 36.853786, 36.85391, 36.854711, 36.854789, 36.860586, 36.860781, 36.860949, 36.861117, 36.861548, 36.864848, 36.865342, 36.865367, 36.865403, 36.865452, 36.866348, 36.866347, 36.866347, 36.866362, 36.866448, 36.866531, 36.866549, 36.866463, 36.866448, 36.866461, 36.866492, 36.866496, 36.866548, 36.866305, 36.866294, 36.866284, 36.86628, 36.866246, 36.865948, 36.865079, 36.863848, 36.863837, 36.861817, 36.861602, 36.861478, 36.861407, 36.861324, 36.861245, 36.861149, 36.861105, 
36.861012, 36.857244, 36.857165, 36.856947, 36.856924, 36.856848, 36.856548, 36.854348, 36.852948, 36.851148, 36.848948, 36.844948, 36.842271, 36.837548, 36.836416, 36.834348, 36.833148, 36.832948, 36.831788, 36.828148, 36.823782, 36.823763, 36.823673, 36.823492, 36.818948, 36.814048, 36.811048, 36.810922, 36.809419, 36.809173, 36.806448, 36.806433, 36.806248, 36.805748, 36.805943, 36.806494, 36.806748, 36.806449, 36.805275, 36.803477, 36.80227, 36.802073, 36.800548, 36.798749, 36.798547, 36.796248, 
36.796172, 36.795931, 36.795848, 36.795695, 36.790379, 36.790121, 36.78962, 36.789278, 36.789048, 36.788596, 36.78837, 36.788073, 36.786848, 36.786829, 36.786142, 36.786062, 36.786533, 36.787326, 36.787798, 36.787804, 36.78781, 36.791023, 36.791032, 36.791923, 36.792536, 36.792548, 36.792997, 36.792999, 36.793169, 36.793189, 36.793311, 36.793589, 36.793622, 36.793911, 36.793946, 36.794148, 36.794177, 36.794369, 36.794425, 36.794769, 36.794868, 36.794892, 36.794912, 36.794992, 36.795074, 36.795077, 
36.79514, 36.795151, 36.795259, 36.7953, 36.795417, 36.795442, 36.795567, 36.795597, 36.795769, 36.795778, 36.796276, 36.796209, 36.796154, 36.79612, 36.796101, 36.796103, 36.796118, 36.796142, 36.796229, 36.796466, 36.796523, 36.796578, 36.796631, 36.796796, 36.797305, 36.797318, 36.797332, 36.797424, 36.797433, 36.797446, 36.797482, 36.79752, 36.797573, 36.797643, 36.797773, 36.797833, 36.797875, 36.797896, 36.7979, 36.797828, 36.79782, 36.797797, 36.797784, 36.797785, 36.798166, 36.798781, 36.798848, 
36.798441, 36.798248, 36.797386, 36.797213, 36.797154, 36.799948, 36.804548, 36.808047, 36.808365, 36.808742, 36.811641, 36.813859, 36.81589, 36.818448, 36.819277, 36.819508, 36.822048, 36.822048, 36.822248, 36.822648, 36.822929, 36.823011, 36.823048, 36.823116, 36.823191, 36.823232, 36.823249, 36.823299, 36.823339, 36.823348, 36.823429, 36.823532, 36.823644, 36.824043, 36.824046, 36.824278, 36.824347, 36.824892, 36.824967, 36.825932, 36.826184, 36.826226, 36.826273, 36.82655, 36.826651, 36.827178, 
36.827417, 36.828039, 36.828006, 36.827887, 36.827843, 36.827379, 36.827186, 36.82714, 36.827049, 36.826986, 36.826456, 36.826332, 36.826114, 36.825808, 36.825496, 36.825345, 36.825189, 36.825084, 36.824888, 36.824564, 36.824296, 36.824248, 36.823916, 36.823797, 36.823593, 36.823174, 36.823004, 36.823001, 36.822961, 36.82261, 36.822489, 36.822475, 36.822384, 36.82227, 36.822021, 36.821834, 36.821724, 36.821687, 36.821588, 36.821407, 36.821321, 36.820941, 36.82087, 36.820757, 36.821953, 36.822369, 
36.824888, 36.825208, 36.825474, 36.826236, 36.826362, 36.827532, 36.828386, 36.828663, 36.828717, 36.828767, 36.829147, 36.830105, 36.83016, 36.83023, 36.830267, 36.83067, 36.831325, 36.831397, 36.831726, 36.832438, 36.832886, 36.833173, 36.833502, 36.833994, 36.83497, 36.835747, 36.836067, 36.836446, 36.836862, 36.837082, 36.837147, 36.83725, 36.838083, 36.839947, 36.839247, 36.837047, 36.833847, 36.832447, 36.832431, 36.832392, 36.831845, 36.831136, 36.829747, 36.829612, 36.829047, 36.827747, 
36.826543, 36.825788, 36.825045, 36.824247, 36.823955, 36.82337, 36.822841, 36.82249, 36.820793, 36.82025, 36.82056, 36.819837, 36.819669, 36.819483, 36.818541, 36.817614, 36.815657, 36.815161, 36.814686, 36.814167, 36.814048, 36.813602, 36.81303, 36.812848, 36.812552, 36.812249, 36.810941, 36.810866, 36.810797, 36.810182, 36.810047, 36.809884, 36.809876, 36.809702, 36.80946, 36.809276, 36.808467, 36.808187, 36.807919, 36.807702, 36.807043, 36.806459, 36.806339, 36.805972, 36.805476, 36.804148, 36.804143, 
36.803878, 36.803512, 36.80354, 36.802455, 36.802436, 36.799148, 36.797248, 36.796564, 36.796048, 36.79599, 36.795966, 36.795757, 36.794848, 36.794498, 36.794489, 36.794165, 36.769742, 36.769655, 36.769625, 36.769583, 36.767391, 36.767324, 36.76692, 36.764993, 36.764827, 36.764748, 36.764095, 36.764048, 36.763748, 36.763747, 36.763396, 36.763391, 36.763359, 36.763327, 36.763087, 36.762836, 36.762583, 36.762356, 36.761092, 36.760164, 36.759556, 36.758149, 36.757149, 36.757045, 36.756949, 36.737324, 
36.734949, 36.71835, 36.718177, 36.71775, 36.71675, 36.71605, 36.714779, 36.71355, 36.71345, 36.71245, 36.71145, 36.709638, 36.70515, 36.69925, 36.69655, 36.69385, 36.69235, 36.69025, 36.68555, 36.67745, 36.677672, 36.67845, 36.67725, 36.67865, 36.67705, 36.67585, 36.67505, 36.67495, 36.67485, 36.67465, 36.673372, 36.673361, 36.67335, 36.670451, 36.66995, 36.66685, 36.66575, 36.645709, 36.634086, 36.618251, 36.617312, 36.595119, 36.588366, 36.585252, 36.579517, 36.571599, 36.555262, 36.553624, 36.552856, 
36.550552, 36.550552, 36.550652, 36.550649, 36.550552, 36.550552, 36.550552, 36.550552, 36.550519, 36.550447, 36.55045, 36.550551, 36.550553, 36.550553, 36.550553, 36.550553, 36.550552, 36.550551)))"
